dataset,column,missing_values,rows,missing_pct,split,data_type,line,station,station_key,observed_values,completeness_pct
train_categorical,L0_S10_F262,1183453,1183747,99.9752,train,categorical,0,10,L0_S10,294,0.0248
train_categorical,L0_S10_F263,1183261,1183747,99.9589,train,categorical,0,10,L0_S10,486,0.0411
train_categorical,L0_S10_F265,1183261,1183747,99.9589,train,categorical,0,10,L0_S10,486,0.0411
train_categorical,L0_S10_F267,1183453,1183747,99.9752,train,categorical,0,10,L0_S10,294,0.0248
train_categorical,L0_S10_F268,1183261,1183747,99.9589,train,categorical,0,10,L0_S10,486,0.0411
train_categorical,L0_S10_F270,1183261,1183747,99.9589,train,categorical,0,10,L0_S10,486,0.0411
train_categorical,L0_S10_F272,1183453,1183747,99.9752,train,categorical,0,10,L0_S10,294,0.0248
train_categorical,L0_S10_F273,1183261,1183747,99.9589,train,categorical,0,10,L0_S10,486,0.0411
train_categorical,L0_S10_F275,1183261,1183747,99.9589,train,categorical,0,10,L0_S10,486,0.0411
train_categorical,L0_S10_F277,1183453,1183747,99.9752,train,categorical,0,10,L0_S10,294,0.0248
train_categorical,L0_S10_F278,1183261,1183747,99.9589,train,categorical,0,10,L0_S10,486,0.0411
train_categorical,L0_S11_F279,1183741,1183747,99.9995,train,categorical,0,11,L0_S11,6,0.0005
train_categorical,L0_S11_F281,1183741,1183747,99.9995,train,categorical,0,11,L0_S11,6,0.0005
train_categorical,L0_S11_F283,1183741,1183747,99.9995,train,categorical,0,11,L0_S11,6,0.0005
train_categorical,L0_S11_F285,1183741,1183747,99.9995,train,categorical,0,11,L0_S11,6,0.0005
train_categorical,L0_S11_F287,1183741,1183747,99.9995,train,categorical,0,11,L0_S11,6,0.0005
train_categorical,L0_S11_F289,1183741,1183747,99.9995,train,categorical,0,11,L0_S11,6,0.0005
train_categorical,L0_S11_F291,1183741,1183747,99.9995,train,categorical,0,11,L0_S11,6,0.0005
train_categorical,L0_S11_F293,1183741,1183747,99.9995,train,categorical,0,11,L0_S11,6,0.0005
train_categorical,L0_S11_F295,1183741,1183747,99.9995,train,categorical,0,11,L0_S11,6,0.0005
train_categorical,L0_S11_F297,1183741,1183747,99.9995,train,categorical,0,11,L0_S11,6,0.0005
train_categorical,L0_S11_F299,1183741,1183747,99.9995,train,categorical,0,11,L0_S11,6,0.0005
train_categorical,L0_S11_F301,1183741,1183747,99.9995,train,categorical,0,11,L0_S11,6,0.0005
train_categorical,L0_S11_F303,1183741,1183747,99.9995,train,categorical,0,11,L0_S11,6,0.0005
train_categorical,L0_S11_F305,1183741,1183747,99.9995,train,categorical,0,11,L0_S11,6,0.0005
train_categorical,L0_S11_F307,1183741,1183747,99.9995,train,categorical,0,11,L0_S11,6,0.0005
train_categorical,L0_S11_F309,1183741,1183747,99.9995,train,categorical,0,11,L0_S11,6,0.0005
train_categorical,L0_S11_F311,1183741,1183747,99.9995,train,categorical,0,11,L0_S11,6,0.0005
train_categorical,L0_S11_F313,1183741,1183747,99.9995,train,categorical,0,11,L0_S11,6,0.0005
train_categorical,L0_S11_F315,1183741,1183747,99.9995,train,categorical,0,11,L0_S11,6,0.0005
train_categorical,L0_S11_F317,1183741,1183747,99.9995,train,categorical,0,11,L0_S11,6,0.0005
train_categorical,L0_S11_F319,1183741,1183747,99.9995,train,categorical,0,11,L0_S11,6,0.0005
train_categorical,L0_S11_F321,1183741,1183747,99.9995,train,categorical,0,11,L0_S11,6,0.0005
train_categorical,L0_S11_F323,1183741,1183747,99.9995,train,categorical,0,11,L0_S11,6,0.0005
train_categorical,L0_S11_F325,1183741,1183747,99.9995,train,categorical,0,11,L0_S11,6,0.0005
train_categorical,L0_S11_F327,1183741,1183747,99.9995,train,categorical,0,11,L0_S11,6,0.0005
train_categorical,L0_S11_F329,1183741,1183747,99.9995,train,categorical,0,11,L0_S11,6,0.0005
train_categorical,L0_S14_F359,1183679,1183747,99.9943,train,categorical,0,14,L0_S14,68,0.0057
train_categorical,L0_S14_F361,1183679,1183747,99.9943,train,categorical,0,14,L0_S14,68,0.0057
train_categorical,L0_S14_F363,1183679,1183747,99.9943,train,categorical,0,14,L0_S14,68,0.0057
train_categorical,L0_S14_F365,1183679,1183747,99.9943,train,categorical,0,14,L0_S14,68,0.0057
train_categorical,L0_S14_F367,1183679,1183747,99.9943,train,categorical,0,14,L0_S14,68,0.0057
train_categorical,L0_S14_F369,1183679,1183747,99.9943,train,categorical,0,14,L0_S14,68,0.0057
train_categorical,L0_S14_F371,1183679,1183747,99.9943,train,categorical,0,14,L0_S14,68,0.0057
train_categorical,L0_S14_F373,1183679,1183747,99.9943,train,categorical,0,14,L0_S14,68,0.0057
train_categorical,L0_S14_F375,1183679,1183747,99.9943,train,categorical,0,14,L0_S14,68,0.0057
train_categorical,L0_S14_F377,1183679,1183747,99.9943,train,categorical,0,14,L0_S14,68,0.0057
train_categorical,L0_S14_F379,1183679,1183747,99.9943,train,categorical,0,14,L0_S14,68,0.0057
train_categorical,L0_S14_F381,1183679,1183747,99.9943,train,categorical,0,14,L0_S14,68,0.0057
train_categorical,L0_S14_F383,1183679,1183747,99.9943,train,categorical,0,14,L0_S14,68,0.0057
train_categorical,L0_S14_F385,1183679,1183747,99.9943,train,categorical,0,14,L0_S14,68,0.0057
train_categorical,L0_S14_F387,1183679,1183747,99.9943,train,categorical,0,14,L0_S14,68,0.0057
train_categorical,L0_S14_F389,1183679,1183747,99.9943,train,categorical,0,14,L0_S14,68,0.0057
train_categorical,L0_S14_F391,1183679,1183747,99.9943,train,categorical,0,14,L0_S14,68,0.0057
train_categorical,L0_S14_F393,1183679,1183747,99.9943,train,categorical,0,14,L0_S14,68,0.0057
train_categorical,L0_S15_F396,1183746,1183747,99.9999,train,categorical,0,15,L0_S15,1,0.0001
train_categorical,L0_S15_F399,1183746,1183747,99.9999,train,categorical,0,15,L0_S15,1,0.0001
train_categorical,L0_S15_F402,1183746,1183747,99.9999,train,categorical,0,15,L0_S15,1,0.0001
train_categorical,L0_S15_F405,1183746,1183747,99.9999,train,categorical,0,15,L0_S15,1,0.0001
train_categorical,L0_S15_F408,1183746,1183747,99.9999,train,categorical,0,15,L0_S15,1,0.0001
train_categorical,L0_S15_F411,1183746,1183747,99.9999,train,categorical,0,15,L0_S15,1,0.0001
train_categorical,L0_S15_F414,1183746,1183747,99.9999,train,categorical,0,15,L0_S15,1,0.0001
train_categorical,L0_S15_F417,1183746,1183747,99.9999,train,categorical,0,15,L0_S15,1,0.0001
train_categorical,L0_S15_F420,1183746,1183747,99.9999,train,categorical,0,15,L0_S15,1,0.0001
train_categorical,L0_S16_F422,1183670,1183747,99.9935,train,categorical,0,16,L0_S16,77,0.0065
train_categorical,L0_S16_F424,1183714,1183747,99.9972,train,categorical,0,16,L0_S16,33,0.0028
train_categorical,L0_S16_F425,1183670,1183747,99.9935,train,categorical,0,16,L0_S16,77,0.0065
train_categorical,L0_S16_F427,1183670,1183747,99.9935,train,categorical,0,16,L0_S16,77,0.0065
train_categorical,L0_S16_F429,1183714,1183747,99.9972,train,categorical,0,16,L0_S16,33,0.0028
train_categorical,L0_S16_F430,1183670,1183747,99.9935,train,categorical,0,16,L0_S16,77,0.0065
train_categorical,L0_S18_F436,1183747,1183747,100.0,train,categorical,0,18,L0_S18,0,0.0
train_categorical,L0_S18_F438,1183747,1183747,100.0,train,categorical,0,18,L0_S18,0,0.0
train_categorical,L0_S18_F440,1183747,1183747,100.0,train,categorical,0,18,L0_S18,0,0.0
train_categorical,L0_S18_F442,1183747,1183747,100.0,train,categorical,0,18,L0_S18,0,0.0
train_categorical,L0_S18_F443,1183747,1183747,100.0,train,categorical,0,18,L0_S18,0,0.0
train_categorical,L0_S18_F445,1183747,1183747,100.0,train,categorical,0,18,L0_S18,0,0.0
train_categorical,L0_S18_F446,1183747,1183747,100.0,train,categorical,0,18,L0_S18,0,0.0
train_categorical,L0_S18_F448,1183747,1183747,100.0,train,categorical,0,18,L0_S18,0,0.0
train_categorical,L0_S18_F450,1183747,1183747,100.0,train,categorical,0,18,L0_S18,0,0.0
train_categorical,L0_S18_F452,1183747,1183747,100.0,train,categorical,0,18,L0_S18,0,0.0
train_categorical,L0_S21_F468,1183640,1183747,99.991,train,categorical,0,21,L0_S21,107,0.009
train_categorical,L0_S21_F470,1183727,1183747,99.9983,train,categorical,0,21,L0_S21,20,0.0017
train_categorical,L0_S21_F471,1183640,1183747,99.991,train,categorical,0,21,L0_S21,107,0.009
train_categorical,L0_S21_F473,1183681,1183747,99.9944,train,categorical,0,21,L0_S21,66,0.0056
train_categorical,L0_S21_F475,1183730,1183747,99.9986,train,categorical,0,21,L0_S21,17,0.0014
train_categorical,L0_S21_F476,1183681,1183747,99.9944,train,categorical,0,21,L0_S21,66,0.0056
train_categorical,L0_S21_F478,1183640,1183747,99.991,train,categorical,0,21,L0_S21,107,0.009
train_categorical,L0_S21_F480,1183727,1183747,99.9983,train,categorical,0,21,L0_S21,20,0.0017
train_categorical,L0_S21_F481,1183640,1183747,99.991,train,categorical,0,21,L0_S21,107,0.009
train_categorical,L0_S21_F483,1183676,1183747,99.994,train,categorical,0,21,L0_S21,71,0.006
train_categorical,L0_S21_F485,1183730,1183747,99.9986,train,categorical,0,21,L0_S21,17,0.0014
train_categorical,L0_S21_F486,1183676,1183747,99.994,train,categorical,0,21,L0_S21,71,0.006
train_categorical,L0_S21_F488,1183640,1183747,99.991,train,categorical,0,21,L0_S21,107,0.009
train_categorical,L0_S21_F490,1183727,1183747,99.9983,train,categorical,0,21,L0_S21,20,0.0017
train_categorical,L0_S21_F491,1183640,1183747,99.991,train,categorical,0,21,L0_S21,107,0.009
train_categorical,L0_S21_F493,1183681,1183747,99.9944,train,categorical,0,21,L0_S21,66,0.0056
train_categorical,L0_S21_F495,1183730,1183747,99.9986,train,categorical,0,21,L0_S21,17,0.0014
train_categorical,L0_S21_F496,1183681,1183747,99.9944,train,categorical,0,21,L0_S21,66,0.0056
train_categorical,L0_S21_F498,1183681,1183747,99.9944,train,categorical,0,21,L0_S21,66,0.0056
train_categorical,L0_S21_F500,1183730,1183747,99.9986,train,categorical,0,21,L0_S21,17,0.0014
train_categorical,L0_S21_F501,1183681,1183747,99.9944,train,categorical,0,21,L0_S21,66,0.0056
train_categorical,L0_S21_F503,1183681,1183747,99.9944,train,categorical,0,21,L0_S21,66,0.0056
train_categorical,L0_S21_F505,1183730,1183747,99.9986,train,categorical,0,21,L0_S21,17,0.0014
train_categorical,L0_S21_F506,1183681,1183747,99.9944,train,categorical,0,21,L0_S21,66,0.0056
train_categorical,L0_S21_F508,1183681,1183747,99.9944,train,categorical,0,21,L0_S21,66,0.0056
train_categorical,L0_S21_F510,1183730,1183747,99.9986,train,categorical,0,21,L0_S21,17,0.0014
train_categorical,L0_S21_F511,1183681,1183747,99.9944,train,categorical,0,21,L0_S21,66,0.0056
train_categorical,L0_S21_F513,1183681,1183747,99.9944,train,categorical,0,21,L0_S21,66,0.0056
train_categorical,L0_S21_F515,1183730,1183747,99.9986,train,categorical,0,21,L0_S21,17,0.0014
train_categorical,L0_S21_F516,1183681,1183747,99.9944,train,categorical,0,21,L0_S21,66,0.0056
train_categorical,L0_S21_F518,1183681,1183747,99.9944,train,categorical,0,21,L0_S21,66,0.0056
train_categorical,L0_S21_F520,1183730,1183747,99.9986,train,categorical,0,21,L0_S21,17,0.0014
train_categorical,L0_S21_F521,1183681,1183747,99.9944,train,categorical,0,21,L0_S21,66,0.0056
train_categorical,L0_S21_F523,1183681,1183747,99.9944,train,categorical,0,21,L0_S21,66,0.0056
train_categorical,L0_S21_F525,1183730,1183747,99.9986,train,categorical,0,21,L0_S21,17,0.0014
train_categorical,L0_S21_F526,1183681,1183747,99.9944,train,categorical,0,21,L0_S21,66,0.0056
train_categorical,L0_S21_F528,1183681,1183747,99.9944,train,categorical,0,21,L0_S21,66,0.0056
train_categorical,L0_S21_F530,1183730,1183747,99.9986,train,categorical,0,21,L0_S21,17,0.0014
train_categorical,L0_S21_F531,1183681,1183747,99.9944,train,categorical,0,21,L0_S21,66,0.0056
train_categorical,L0_S21_F533,1183681,1183747,99.9944,train,categorical,0,21,L0_S21,66,0.0056
train_categorical,L0_S21_F535,1183730,1183747,99.9986,train,categorical,0,21,L0_S21,17,0.0014
train_categorical,L0_S21_F536,1183681,1183747,99.9944,train,categorical,0,21,L0_S21,66,0.0056
train_categorical,L0_S21_F538,1183681,1183747,99.9944,train,categorical,0,21,L0_S21,66,0.0056
train_categorical,L0_S21_F540,1183730,1183747,99.9986,train,categorical,0,21,L0_S21,17,0.0014
train_categorical,L0_S21_F541,1183681,1183747,99.9944,train,categorical,0,21,L0_S21,66,0.0056
train_categorical,L0_S22_F542,1183669,1183747,99.9934,train,categorical,0,22,L0_S22,78,0.0066
train_categorical,L0_S22_F544,1183718,1183747,99.9976,train,categorical,0,22,L0_S22,29,0.0024
train_categorical,L0_S22_F545,1183667,1183747,99.9932,train,categorical,0,22,L0_S22,80,0.0068
train_categorical,L0_S22_F547,1183677,1183747,99.9941,train,categorical,0,22,L0_S22,70,0.0059
train_categorical,L0_S22_F549,1183719,1183747,99.9976,train,categorical,0,22,L0_S22,28,0.0024
train_categorical,L0_S22_F550,1183677,1183747,99.9941,train,categorical,0,22,L0_S22,70,0.0059
train_categorical,L0_S22_F552,1183669,1183747,99.9934,train,categorical,0,22,L0_S22,78,0.0066
train_categorical,L0_S22_F554,1183718,1183747,99.9976,train,categorical,0,22,L0_S22,29,0.0024
train_categorical,L0_S22_F555,1183669,1183747,99.9934,train,categorical,0,22,L0_S22,78,0.0066
train_categorical,L0_S22_F557,1183673,1183747,99.9937,train,categorical,0,22,L0_S22,74,0.0063
train_categorical,L0_S22_F559,1183719,1183747,99.9976,train,categorical,0,22,L0_S22,28,0.0024
train_categorical,L0_S22_F560,1183673,1183747,99.9937,train,categorical,0,22,L0_S22,74,0.0063
train_categorical,L0_S22_F562,1183669,1183747,99.9934,train,categorical,0,22,L0_S22,78,0.0066
train_categorical,L0_S22_F564,1183718,1183747,99.9976,train,categorical,0,22,L0_S22,29,0.0024
train_categorical,L0_S22_F565,1183669,1183747,99.9934,train,categorical,0,22,L0_S22,78,0.0066
train_categorical,L0_S22_F567,1183677,1183747,99.9941,train,categorical,0,22,L0_S22,70,0.0059
train_categorical,L0_S22_F569,1183719,1183747,99.9976,train,categorical,0,22,L0_S22,28,0.0024
train_categorical,L0_S22_F570,1183677,1183747,99.9941,train,categorical,0,22,L0_S22,70,0.0059
train_categorical,L0_S22_F572,1183677,1183747,99.9941,train,categorical,0,22,L0_S22,70,0.0059
train_categorical,L0_S22_F574,1183719,1183747,99.9976,train,categorical,0,22,L0_S22,28,0.0024
train_categorical,L0_S22_F575,1183677,1183747,99.9941,train,categorical,0,22,L0_S22,70,0.0059
train_categorical,L0_S22_F577,1183677,1183747,99.9941,train,categorical,0,22,L0_S22,70,0.0059
train_categorical,L0_S22_F579,1183719,1183747,99.9976,train,categorical,0,22,L0_S22,28,0.0024
train_categorical,L0_S22_F580,1183677,1183747,99.9941,train,categorical,0,22,L0_S22,70,0.0059
train_categorical,L0_S22_F582,1183677,1183747,99.9941,train,categorical,0,22,L0_S22,70,0.0059
train_categorical,L0_S22_F584,1183719,1183747,99.9976,train,categorical,0,22,L0_S22,28,0.0024
train_categorical,L0_S22_F585,1183677,1183747,99.9941,train,categorical,0,22,L0_S22,70,0.0059
train_categorical,L0_S22_F587,1183677,1183747,99.9941,train,categorical,0,22,L0_S22,70,0.0059
train_categorical,L0_S22_F589,1183719,1183747,99.9976,train,categorical,0,22,L0_S22,28,0.0024
train_categorical,L0_S22_F590,1183677,1183747,99.9941,train,categorical,0,22,L0_S22,70,0.0059
train_categorical,L0_S22_F592,1183677,1183747,99.9941,train,categorical,0,22,L0_S22,70,0.0059
train_categorical,L0_S22_F594,1183719,1183747,99.9976,train,categorical,0,22,L0_S22,28,0.0024
train_categorical,L0_S22_F595,1183677,1183747,99.9941,train,categorical,0,22,L0_S22,70,0.0059
train_categorical,L0_S22_F597,1183677,1183747,99.9941,train,categorical,0,22,L0_S22,70,0.0059
train_categorical,L0_S22_F599,1183719,1183747,99.9976,train,categorical,0,22,L0_S22,28,0.0024
train_categorical,L0_S22_F600,1183677,1183747,99.9941,train,categorical,0,22,L0_S22,70,0.0059
train_categorical,L0_S22_F602,1183677,1183747,99.9941,train,categorical,0,22,L0_S22,70,0.0059
train_categorical,L0_S22_F604,1183719,1183747,99.9976,train,categorical,0,22,L0_S22,28,0.0024
train_categorical,L0_S22_F605,1183677,1183747,99.9941,train,categorical,0,22,L0_S22,70,0.0059
train_categorical,L0_S22_F607,1183677,1183747,99.9941,train,categorical,0,22,L0_S22,70,0.0059
train_categorical,L0_S22_F609,1183719,1183747,99.9976,train,categorical,0,22,L0_S22,28,0.0024
train_categorical,L0_S22_F610,1183677,1183747,99.9941,train,categorical,0,22,L0_S22,70,0.0059
train_categorical,L0_S22_F612,1183677,1183747,99.9941,train,categorical,0,22,L0_S22,70,0.0059
train_categorical,L0_S22_F614,1183719,1183747,99.9976,train,categorical,0,22,L0_S22,28,0.0024
train_categorical,L0_S22_F615,1183677,1183747,99.9941,train,categorical,0,22,L0_S22,70,0.0059
train_categorical,L0_S23_F616,1183747,1183747,100.0,train,categorical,0,23,L0_S23,0,0.0
train_categorical,L0_S23_F618,1183747,1183747,100.0,train,categorical,0,23,L0_S23,0,0.0
train_categorical,L0_S23_F620,1183747,1183747,100.0,train,categorical,0,23,L0_S23,0,0.0
train_categorical,L0_S23_F622,1183747,1183747,100.0,train,categorical,0,23,L0_S23,0,0.0
train_categorical,L0_S23_F624,1183747,1183747,100.0,train,categorical,0,23,L0_S23,0,0.0
train_categorical,L0_S23_F626,1183747,1183747,100.0,train,categorical,0,23,L0_S23,0,0.0
train_categorical,L0_S23_F628,1183747,1183747,100.0,train,categorical,0,23,L0_S23,0,0.0
train_categorical,L0_S23_F630,1183747,1183747,100.0,train,categorical,0,23,L0_S23,0,0.0
train_categorical,L0_S23_F632,1183747,1183747,100.0,train,categorical,0,23,L0_S23,0,0.0
train_categorical,L0_S23_F634,1183747,1183747,100.0,train,categorical,0,23,L0_S23,0,0.0
train_categorical,L0_S23_F636,1183747,1183747,100.0,train,categorical,0,23,L0_S23,0,0.0
train_categorical,L0_S23_F638,1183747,1183747,100.0,train,categorical,0,23,L0_S23,0,0.0
train_categorical,L0_S23_F640,1183747,1183747,100.0,train,categorical,0,23,L0_S23,0,0.0
train_categorical,L0_S23_F642,1183747,1183747,100.0,train,categorical,0,23,L0_S23,0,0.0
train_categorical,L0_S23_F644,1183747,1183747,100.0,train,categorical,0,23,L0_S23,0,0.0
train_categorical,L0_S23_F646,1183747,1183747,100.0,train,categorical,0,23,L0_S23,0,0.0
train_categorical,L0_S23_F648,1183747,1183747,100.0,train,categorical,0,23,L0_S23,0,0.0
train_categorical,L0_S23_F650,1183747,1183747,100.0,train,categorical,0,23,L0_S23,0,0.0
train_categorical,L0_S23_F652,1183747,1183747,100.0,train,categorical,0,23,L0_S23,0,0.0
train_categorical,L0_S23_F654,1183747,1183747,100.0,train,categorical,0,23,L0_S23,0,0.0
train_categorical,L0_S23_F656,1183747,1183747,100.0,train,categorical,0,23,L0_S23,0,0.0
train_categorical,L0_S23_F658,1183747,1183747,100.0,train,categorical,0,23,L0_S23,0,0.0
train_categorical,L0_S23_F660,1183747,1183747,100.0,train,categorical,0,23,L0_S23,0,0.0
train_categorical,L0_S23_F662,1183747,1183747,100.0,train,categorical,0,23,L0_S23,0,0.0
train_categorical,L0_S23_F664,1183747,1183747,100.0,train,categorical,0,23,L0_S23,0,0.0
train_categorical,L0_S23_F666,1183747,1183747,100.0,train,categorical,0,23,L0_S23,0,0.0
train_categorical,L0_S23_F668,1183747,1183747,100.0,train,categorical,0,23,L0_S23,0,0.0
train_categorical,L0_S23_F670,1183747,1183747,100.0,train,categorical,0,23,L0_S23,0,0.0
train_categorical,L0_S23_F672,1183747,1183747,100.0,train,categorical,0,23,L0_S23,0,0.0
train_categorical,L0_S23_F674,1183747,1183747,100.0,train,categorical,0,23,L0_S23,0,0.0
train_categorical,L1_S24_F675,1159885,1183747,97.9842,train,categorical,1,24,L1_S24,23862,2.0158
train_categorical,L1_S24_F676,1183747,1183747,100.0,train,categorical,1,24,L1_S24,0,0.0
train_categorical,L1_S24_F678,1183747,1183747,100.0,train,categorical,1,24,L1_S24,0,0.0
train_categorical,L1_S24_F680,1183747,1183747,100.0,train,categorical,1,24,L1_S24,0,0.0
train_categorical,L1_S24_F682,1183747,1183747,100.0,train,categorical,1,24,L1_S24,0,0.0
train_categorical,L1_S24_F684,1183747,1183747,100.0,train,categorical,1,24,L1_S24,0,0.0
train_categorical,L1_S24_F686,1183747,1183747,100.0,train,categorical,1,24,L1_S24,0,0.0
train_categorical,L1_S24_F688,1183747,1183747,100.0,train,categorical,1,24,L1_S24,0,0.0
train_categorical,L1_S24_F690,1183747,1183747,100.0,train,categorical,1,24,L1_S24,0,0.0
train_categorical,L1_S24_F692,1183747,1183747,100.0,train,categorical,1,24,L1_S24,0,0.0
train_categorical,L1_S24_F694,1183747,1183747,100.0,train,categorical,1,24,L1_S24,0,0.0
train_categorical,L1_S24_F695,1176355,1183747,99.3755,train,categorical,1,24,L1_S24,7392,0.6245
train_categorical,L1_S24_F696,1183730,1183747,99.9986,train,categorical,1,24,L1_S24,17,0.0014
train_categorical,L1_S24_F698,1160110,1183747,98.0032,train,categorical,1,24,L1_S24,23637,1.9968
train_categorical,L1_S24_F699,1183730,1183747,99.9986,train,categorical,1,24,L1_S24,17,0.0014
train_categorical,L1_S24_F701,1183730,1183747,99.9986,train,categorical,1,24,L1_S24,17,0.0014
train_categorical,L1_S24_F703,1159921,1183747,97.9872,train,categorical,1,24,L1_S24,23826,2.0128
train_categorical,L1_S24_F704,1183730,1183747,99.9986,train,categorical,1,24,L1_S24,17,0.0014
train_categorical,L1_S24_F705,1159921,1183747,97.9872,train,categorical,1,24,L1_S24,23826,2.0128
train_categorical,L1_S24_F706,1183730,1183747,99.9986,train,categorical,1,24,L1_S24,17,0.0014
train_categorical,L1_S24_F708,1159921,1183747,97.9872,train,categorical,1,24,L1_S24,23826,2.0128
train_categorical,L1_S24_F709,1183730,1183747,99.9986,train,categorical,1,24,L1_S24,17,0.0014
train_categorical,L1_S24_F710,1159921,1183747,97.9872,train,categorical,1,24,L1_S24,23826,2.0128
train_categorical,L1_S24_F711,1183730,1183747,99.9986,train,categorical,1,24,L1_S24,17,0.0014
train_categorical,L1_S24_F713,1159921,1183747,97.9872,train,categorical,1,24,L1_S24,23826,2.0128
train_categorical,L1_S24_F714,1183730,1183747,99.9986,train,categorical,1,24,L1_S24,17,0.0014
train_categorical,L1_S24_F715,1183730,1183747,99.9986,train,categorical,1,24,L1_S24,17,0.0014
train_categorical,L1_S24_F717,1160110,1183747,98.0032,train,categorical,1,24,L1_S24,23637,1.9968
train_categorical,L1_S24_F718,1183730,1183747,99.9986,train,categorical,1,24,L1_S24,17,0.0014
train_categorical,L1_S24_F720,1183730,1183747,99.9986,train,categorical,1,24,L1_S24,17,0.0014
train_categorical,L1_S24_F722,1160110,1183747,98.0032,train,categorical,1,24,L1_S24,23637,1.9968
train_categorical,L1_S24_F723,1183730,1183747,99.9986,train,categorical,1,24,L1_S24,17,0.0014
train_categorical,L1_S24_F724,1183730,1183747,99.9986,train,categorical,1,24,L1_S24,17,0.0014
train_categorical,L1_S24_F726,1159921,1183747,97.9872,train,categorical,1,24,L1_S24,23826,2.0128
train_categorical,L1_S24_F727,1183730,1183747,99.9986,train,categorical,1,24,L1_S24,17,0.0014
train_categorical,L1_S24_F729,1183730,1183747,99.9986,train,categorical,1,24,L1_S24,17,0.0014
train_categorical,L1_S24_F731,1159921,1183747,97.9872,train,categorical,1,24,L1_S24,23826,2.0128
train_categorical,L1_S24_F732,1183730,1183747,99.9986,train,categorical,1,24,L1_S24,17,0.0014
train_categorical,L1_S24_F734,1183730,1183747,99.9986,train,categorical,1,24,L1_S24,17,0.0014
train_categorical,L1_S24_F736,1159921,1183747,97.9872,train,categorical,1,24,L1_S24,23826,2.0128
train_categorical,L1_S24_F737,1183730,1183747,99.9986,train,categorical,1,24,L1_S24,17,0.0014
train_categorical,L1_S24_F738,1183730,1183747,99.9986,train,categorical,1,24,L1_S24,17,0.0014
train_categorical,L1_S24_F740,1159921,1183747,97.9872,train,categorical,1,24,L1_S24,23826,2.0128
train_categorical,L1_S24_F741,1183730,1183747,99.9986,train,categorical,1,24,L1_S24,17,0.0014
train_categorical,L1_S24_F742,1183730,1183747,99.9986,train,categorical,1,24,L1_S24,17,0.0014
train_categorical,L1_S24_F744,1159921,1183747,97.9872,train,categorical,1,24,L1_S24,23826,2.0128
train_categorical,L1_S24_F745,1183730,1183747,99.9986,train,categorical,1,24,L1_S24,17,0.0014
train_categorical,L1_S24_F747,1183730,1183747,99.9986,train,categorical,1,24,L1_S24,17,0.0014
train_categorical,L1_S24_F749,1160110,1183747,98.0032,train,categorical,1,24,L1_S24,23637,1.9968
train_categorical,L1_S24_F750,1183730,1183747,99.9986,train,categorical,1,24,L1_S24,17,0.0014
train_categorical,L1_S24_F752,1183730,1183747,99.9986,train,categorical,1,24,L1_S24,17,0.0014
train_categorical,L1_S24_F754,1160110,1183747,98.0032,train,categorical,1,24,L1_S24,23637,1.9968
train_categorical,L1_S24_F755,1183730,1183747,99.9986,train,categorical,1,24,L1_S24,17,0.0014
train_categorical,L1_S24_F757,1183730,1183747,99.9986,train,categorical,1,24,L1_S24,17,0.0014
train_categorical,L1_S24_F759,1160110,1183747,98.0032,train,categorical,1,24,L1_S24,23637,1.9968
train_categorical,L1_S24_F760,1183730,1183747,99.9986,train,categorical,1,24,L1_S24,17,0.0014
train_categorical,L1_S24_F762,1183730,1183747,99.9986,train,categorical,1,24,L1_S24,17,0.0014
train_categorical,L1_S24_F764,1160110,1183747,98.0032,train,categorical,1,24,L1_S24,23637,1.9968
train_categorical,L1_S24_F765,1183730,1183747,99.9986,train,categorical,1,24,L1_S24,17,0.0014
train_categorical,L1_S24_F767,1183730,1183747,99.9986,train,categorical,1,24,L1_S24,17,0.0014
train_categorical,L1_S24_F769,1160110,1183747,98.0032,train,categorical,1,24,L1_S24,23637,1.9968
train_categorical,L1_S24_F770,1183730,1183747,99.9986,train,categorical,1,24,L1_S24,17,0.0014
train_categorical,L1_S24_F771,1183730,1183747,99.9986,train,categorical,1,24,L1_S24,17,0.0014
train_categorical,L1_S24_F773,1160201,1183747,98.0109,train,categorical,1,24,L1_S24,23546,1.9891
train_categorical,L1_S24_F774,1183730,1183747,99.9986,train,categorical,1,24,L1_S24,17,0.0014
train_categorical,L1_S24_F776,1183730,1183747,99.9986,train,categorical,1,24,L1_S24,17,0.0014
train_categorical,L1_S24_F778,1160110,1183747,98.0032,train,categorical,1,24,L1_S24,23637,1.9968
train_categorical,L1_S24_F779,1183730,1183747,99.9986,train,categorical,1,24,L1_S24,17,0.0014
train_categorical,L1_S24_F781,1183730,1183747,99.9986,train,categorical,1,24,L1_S24,17,0.0014
train_categorical,L1_S24_F783,1160110,1183747,98.0032,train,categorical,1,24,L1_S24,23637,1.9968
train_categorical,L1_S24_F784,1183730,1183747,99.9986,train,categorical,1,24,L1_S24,17,0.0014
train_categorical,L1_S24_F786,1183730,1183747,99.9986,train,categorical,1,24,L1_S24,17,0.0014
train_categorical,L1_S24_F788,1160110,1183747,98.0032,train,categorical,1,24,L1_S24,23637,1.9968
train_categorical,L1_S24_F789,1183730,1183747,99.9986,train,categorical,1,24,L1_S24,17,0.0014
train_categorical,L1_S24_F791,1183730,1183747,99.9986,train,categorical,1,24,L1_S24,17,0.0014
