feature,non_null_count,missing_count,missing_rate,present_rate,value_corr_with_response,abs_value_corr,missing_failure_rate,present_failure_rate,missing_signal_abs_diff,global_response_rate_reference
L1_S24_F1599,66583,1117164,0.9437523389710808,0.056247661028919205,-0.01397735770254727,0.01397735770254727,0.005614215996935097,0.009116441133622696,0.003502225136687599,0.005780455124672923
L1_S24_F1265,13641,1170106,0.9884764227491178,0.011523577250882155,-0.013945891128671456,0.013945891128671456,0.0058011838243714675,0.006671065171175133,0.000869881346803666,0.005780455124672923
L1_S24_F1021,11951,1171796,0.9899040926819667,0.010095907318033337,0.013733370391140295,0.013733370391140295,0.00581585873309006,0.00535520040164003,0.0004606583314500298,0.005780455124672923
L1_S24_F756,23637,1160110,0.9800320507676049,0.019967949232395088,-0.013695716635982074,0.013695716635982074,0.0058209997327839606,0.005330625713923087,0.0004903740188608738,0.005780455124672923
L1_S25_F2745,4268,1179479,0.9963944998382256,0.003605500161774411,0.013611700569207387,0.013611700569207387,0.0058254534417314765,0.0018744142455482662,0.00395103919618321,0.005780455124672923
L1_S24_F1056,11951,1171796,0.9899040926819667,0.010095907318033337,-0.01356289314724268,0.01356289314724268,0.00581585873309006,0.00535520040164003,0.0004606583314500298,0.005780455124672923
L1_S24_F1366,13560,1170187,0.9885448495328816,0.011455150467118425,-0.013519162628932819,0.013519162628932819,0.005789672932616753,0.007669616519174041,0.0018799435865572882,0.005780455124672923
L1_S25_F2970,8800,1174947,0.9925659790478878,0.007434020952112208,0.013491687347685164,0.013491687347685164,0.005820688082100725,0.004545454545454545,0.0012752335366461795,0.005780455124672923
L3_S43_F4095,30545,1153202,0.9741963443201967,0.02580365567980325,-0.013429166319125769,0.013429166319125769,0.005827253161198125,0.005205434604681617,0.0006218185565165079,0.005780455124672923
L1_S24_F810,23836,1159911,0.9798639405210742,0.020136059478925827,-0.013387123646732276,0.013387123646732276,0.005819412006610852,0.005411981876153717,0.00040743013045713497,0.005780455124672923
L1_S25_F2734,4268,1179479,0.9963944998382256,0.003605500161774411,-0.013386735523055157,0.013386735523055157,0.0058254534417314765,0.0018744142455482662,0.00395103919618321,0.005780455124672923
L1_S25_F2317,3579,1180168,0.9969765498877716,0.0030234501122283763,0.013302661275459015,0.013302661275459015,0.005810189735698646,0.006146968426934898,0.00033677869123625165,0.005780455124672923
L1_S24_F1642,66583,1117164,0.9437523389710808,0.056247661028919205,-0.013238143935149932,0.013238143935149932,0.005614215996935097,0.009116441133622696,0.003502225136687599,0.005780455124672923
L1_S24_F1652,66583,1117164,0.9437523389710808,0.056247661028919205,-0.013155839815647974,0.013155839815647974,0.005614215996935097,0.009116441133622696,0.003502225136687599,0.005780455124672923
L1_S25_F1948,27979,1155768,0.9763640372478241,0.023635962752175943,-0.013136666160443093,0.013136666160443093,0.005827294059015304,0.0051467171807427,0.0006805768782726044,0.005780455124672923
L3_S43_F4085,30545,1153202,0.9741963443201967,0.02580365567980325,-0.013039934828507186,0.013039934828507186,0.005827253161198125,0.005205434604681617,0.0006218185565165079,0.005780455124672923
L1_S25_F2508,3574,1180173,0.9969807737633126,0.003019226236687378,-0.012995322898535801,0.012995322898535801,0.005827959121247478,0.0002797985450475658,0.005548160576199912,0.005780455124672923
L3_S44_F4121,29804,1153943,0.974822322675369,0.025177677324631054,0.012939587619706972,0.012939587619706972,0.005834776934389307,0.0048986713192860016,0.0009361056151033055,0.005780455124672923
L1_S25_F2460,7062,1176685,0.99403419818593,0.005965801814070026,0.012882322729249182,0.012882322729249182,0.005803592295304181,0.007080147267063155,0.0012765549717589737,0.005780455124672923
L1_S25_F2081,27375,1156372,0.9768742814131736,0.023125718586826438,0.012872782017901688,0.012872782017901688,0.005838951479281753,0.004639269406392694,0.001199682072889059,0.005780455124672923
L1_S24_F700,23826,1159921,0.9798723882721562,0.02012761172784383,-0.012777640413485855,0.012777640413485855,0.00581849970816978,0.00545622429278939,0.00036227541538039025,0.005780455124672923
L1_S24_F1788,66484,1117263,0.9438359717067921,0.05616402829320788,-0.012764403030374282,0.012764403030374282,0.0056020829473454326,0.009325552012514289,0.0037234690651688565,0.005780455124672923
L1_S25_F2071,27375,1156372,0.9768742814131736,0.023125718586826438,0.01272356171029192,0.01272356171029192,0.005838951479281753,0.004639269406392694,0.001199682072889059,0.005780455124672923
L1_S25_F2322,3579,1180168,0.9969765498877716,0.0030234501122283763,0.012710652594118913,0.012710652594118913,0.005810189735698646,0.006146968426934898,0.00033677869123625165,0.005780455124672923
L1_S24_F907,11834,1171913,0.9900029313696255,0.009997068630374528,0.012707027595657406,0.012707027595657406,0.00582125123622658,0.004816630049011323,0.001004621187215257,0.005780455124672923
L1_S25_F2066,27375,1156372,0.9768742814131736,0.023125718586826438,-0.012704425550497,0.012704425550497,0.005838951479281753,0.004639269406392694,0.001199682072889059,0.005780455124672923
L0_S14_F390,120625,1063122,0.8980990025740297,0.10190099742597025,-0.012672588001358218,0.012672588001358218,0.00582999881481147,0.0056455958549222795,0.00018440295988919088,0.005780455124672923
L1_S24_F1773,66484,1117263,0.9438359717067921,0.05616402829320788,-0.012533176471876645,0.012533176471876645,0.0056020829473454326,0.009325552012514289,0.0037234690651688565,0.005780455124672923
L1_S25_F3001,8973,1174774,0.9924198329541701,0.0075801670458298664,-0.012502713707404377,0.012502713707404377,0.005809628064632006,0.006018054162487462,0.00020842609785545578,0.005780455124672923
L1_S25_F2761,2477,1181270,0.997907492057002,0.0020925079429979787,0.01248991722068226,0.01248991722068226,0.0058073090825975435,0.007670569236980218,0.0018632601543826744,0.005780455124672923
L1_S25_F2764,2477,1181270,0.997907492057002,0.0020925079429979787,0.01248991722068226,0.01248991722068226,0.0058073090825975435,0.007670569236980218,0.0018632601543826744,0.005780455124672923
L1_S24_F882,12026,1171721,0.9898407345488521,0.01015926545114787,-0.012363667708977278,0.012363667708977278,0.0058068430966074685,0.006236487610177948,0.0004296445135704794,0.005780455124672923
L1_S25_F2405,3464,1180283,0.997073699025214,0.002926300974785967,0.012363265756512795,0.012363265756512795,0.005805387352016423,0.00779445727482679,0.0019890699228103667,0.005780455124672923
L1_S25_F2603,2154,1181593,0.9981803544169489,0.0018196455830511438,-0.012351238060775727,0.012351238060775727,0.005816723694199272,0.002785515320334262,0.00303120837386501,0.005780455124672923
L1_S24_F877,12026,1171721,0.9898407345488521,0.01015926545114787,-0.012310404250004618,0.012310404250004618,0.0058068430966074685,0.006236487610177948,0.0004296445135704794,0.005780455124672923
L1_S25_F2170,54992,1128755,0.9535441272501641,0.04645587274983587,-0.01228866383069052,0.01228866383069052,0.00584449238320096,0.005128018620890311,0.0007164737623106491,0.005780455124672923
L1_S25_F2439,3615,1180132,0.9969461379838767,0.003053862016123343,0.012283292012797507,0.012283292012797507,0.005809519613060234,0.00636237897648686,0.0005528593634266266,0.005780455124672923
L1_S25_F2016,27528,1156219,0.9767450308216198,0.023254969178380214,-0.012236373220933735,0.012236373220933735,0.005829345478667969,0.00504940424295263,0.0007799412357153389,0.005780455124672923
L1_S25_F2116,27769,1155978,0.9765414400205449,0.023458559979455118,0.012207077388470516,0.012207077388470516,0.005815854626991171,0.005617775216968562,0.00019807941002260906,0.005780455124672923
L1_S25_F2441,3615,1180132,0.9969461379838767,0.003053862016123343,-0.012194675812146403,0.012194675812146403,0.005809519613060234,0.00636237897648686,0.0005528593634266266,0.005780455124672923
L1_S25_F2126,27769,1155978,0.9765414400205449,0.023458559979455118,0.011996018185086669,0.011996018185086669,0.005815854626991171,0.005617775216968562,0.00019807941002260906,0.005780455124672923
L1_S25_F2456,7062,1176685,0.99403419818593,0.005965801814070026,0.011900015227913816,0.011900015227913816,0.005803592295304181,0.007080147267063155,0.0012765549717589737,0.005780455124672923
L1_S24_F1753,66500,1117247,0.9438224553050609,0.056177544694939074,0.01180108464085513,0.01180108464085513,0.00561200880378287,0.009157894736842104,0.0035458859330592344,0.005780455124672923
L1_S24_F897,12026,1171721,0.9898407345488521,0.01015926545114787,0.0117440671139229,0.0117440671139229,0.0058068430966074685,0.006236487610177948,0.0004296445135704794,0.005780455124672923
L1_S25_F2176,54992,1128755,0.9535441272501641,0.04645587274983587,0.011664495046430166,0.011664495046430166,0.00584449238320096,0.005128018620890311,0.0007164737623106491,0.005780455124672923
L1_S25_F2965,8800,1174947,0.9925659790478878,0.007434020952112208,-0.011566978331786083,0.011566978331786083,0.005820688082100725,0.004545454545454545,0.0012752335366461795,0.005780455124672923
L1_S25_F1855,55466,1128281,0.9531437038488799,0.04685629615112008,0.011477921518756545,0.011477921518756545,0.005846061397825542,0.0051022247863556055,0.0007438366114699366,0.005780455124672923
L1_S25_F2243,4502,1179245,0.9961968224629081,0.0038031775370919174,-0.011412538829942823,0.011412538829942823,0.005824913397979216,0.002221235006663705,0.0036036783913155107,0.005780455124672923
L1_S24_F1571,132906,1050841,0.8877243194702922,0.11227568052970782,0.011388812806403623,0.011388812806403623,0.005411855837372162,0.008968744827171084,0.003556888989798922,0.005780455124672923
L0_S23_F663,80290,1103457,0.9321730065630578,0.0678269934369422,0.011380719724388816,0.011380719724388816,0.00584073507168834,0.005405405405405406,0.00043532966628293413,0.005780455124672923
L1_S25_F1858,55466,1128281,0.9531437038488799,0.04685629615112008,-0.011304173425679225,0.011304173425679225,0.005846061397825542,0.0051022247863556055,0.0007438366114699366,0.005780455124672923
L1_S24_F844,12026,1171721,0.9898407345488521,0.01015926545114787,-0.011250220307505231,0.011250220307505231,0.0058068430966074685,0.006236487610177948,0.0004296445135704794,0.005780455124672923
L1_S24_F1225,13641,1170106,0.9884764227491178,0.011523577250882155,-0.011205116908593297,0.011205116908593297,0.0058011838243714675,0.006671065171175133,0.000869881346803666,0.005780455124672923
L3_S30_F3759,1119569,64178,0.05421597689371124,0.9457840231062887,-0.011190066951684934,0.011190066951684934,0.005110785627473589,0.005851358871137018,0.0007405732436634284,0.005780455124672923
L1_S25_F2247,7147,1176600,0.9939623923017334,0.006037607698266556,0.0111521026479283,0.0111521026479283,0.0058040115587285395,0.006995942353435008,0.001191930794706468,0.005780455124672923
L1_S24_F1569,132906,1050841,0.8877243194702922,0.11227568052970782,0.011117976759777085,0.011117976759777085,0.005411855837372162,0.008968744827171084,0.003556888989798922,0.005780455124672923
L1_S25_F2514,4295,1179452,0.9963716909103043,0.0036283090896956915,0.011093184561929068,0.011093184561929068,0.005825586797936669,0.0018626309662398137,0.003962955831696855,0.005780455124672923
L1_S24_F790,23637,1160110,0.9800320507676049,0.019967949232395088,-0.011081228616257663,0.011081228616257663,0.0058209997327839606,0.005330625713923087,0.0004903740188608738,0.005780455124672923
L1_S25_F2245,4502,1179245,0.9961968224629081,0.0038031775370919174,0.011040248714739785,0.011040248714739785,0.005824913397979216,0.002221235006663705,0.0036036783913155107,0.005780455124672923
L1_S24_F1818,66466,1117281,0.9438511776587396,0.056148822341260396,0.010980276024623056,0.010980276024623056,0.005644954134188266,0.00860590377034875,0.0029609496361604837,0.005780455124672923
L1_S25_F2739,4268,1179479,0.9963944998382256,0.003605500161774411,0.010978975179563548,0.010978975179563548,0.0058254534417314765,0.0018744142455482662,0.00395103919618321,0.005780455124672923
L1_S24_F1230,13641,1170106,0.9884764227491178,0.011523577250882155,-0.010954235027390732,0.010954235027390732,0.0058011838243714675,0.006671065171175133,0.000869881346803666,0.005780455124672923
L1_S24_F1820,66466,1117281,0.9438511776587396,0.056148822341260396,-0.010953984587277902,0.010953984587277902,0.005644954134188266,0.00860590377034875,0.0029609496361604837,0.005780455124672923
L1_S24_F1381,13560,1170187,0.9885448495328816,0.011455150467118425,0.010868347757495794,0.010868347757495794,0.005789672932616753,0.007669616519174041,0.0018799435865572882,0.005780455124672923
L1_S25_F2589,2147,1181600,0.9981862678427063,0.001813732157293746,-0.01086813713131172,0.01086813713131172,0.0058200744752877455,0.0009315323707498836,0.004888542104537862,0.005780455124672923
L0_S14_F382,120625,1063122,0.8980990025740297,0.10190099742597025,-0.01080750199550397,0.01080750199550397,0.00582999881481147,0.0056455958549222795,0.00018440295988919088,0.005780455124672923
L1_S24_F1426,13596,1170151,0.9885144376289866,0.011485562371013391,0.010792016017164011,0.010792016017164011,0.005794124006218001,0.007281553398058253,0.0014874293918402514,0.005780455124672923
L1_S25_F2773,2477,1181270,0.997907492057002,0.0020925079429979787,0.010791636110750787,0.010791636110750787,0.0058073090825975435,0.007670569236980218,0.0018632601543826744,0.005780455124672923
L0_S0_F4,673862,509885,0.43073815604178933,0.5692618439582107,-0.010737260951706996,0.010737260951706996,0.006415172048599194,0.0053542119899920165,0.0010609600586071778,0.005780455124672923
L1_S24_F1386,13560,1170187,0.9885448495328816,0.011455150467118425,-0.010720557171278308,0.010720557171278308,0.005789672932616753,0.007669616519174041,0.0018799435865572882,0.005780455124672923
L1_S24_F1026,11951,1171796,0.9899040926819667,0.010095907318033337,-0.01069310342124771,0.01069310342124771,0.00581585873309006,0.00535520040164003,0.0004606583314500298,0.005780455124672923
L1_S25_F2101,27769,1155978,0.9765414400205449,0.023458559979455118,-0.010684504840409547,0.010684504840409547,0.005815854626991171,0.005617775216968562,0.00019807941002260906,0.005780455124672923
L0_S0_F6,673862,509885,0.43073815604178933,0.5692618439582107,-0.010624689597219817,0.010624689597219817,0.006415172048599194,0.0053542119899920165,0.0010609600586071778,0.005780455124672923
L2_S26_F3051,227011,956736,0.8082267579136421,0.19177324208635793,-0.01059067427081986,0.01059067427081986,0.005418422636965683,0.0074665985348727594,0.002048175897907076,0.005780455124672923
L3_S38_F3960,27142,1156605,0.977071114013383,0.02292888598661702,0.010469358790653463,0.010469358790653463,0.005764284262993849,0.007810772971778056,0.0020464887087842075,0.005780455124672923
L1_S25_F2131,27769,1155978,0.9765414400205449,0.023458559979455118,0.010292601556242089,0.010292601556242089,0.005815854626991171,0.005617775216968562,0.00019807941002260906,0.005780455124672923
L0_S12_F348,242061,941686,0.7955128925353138,0.20448710746468624,-0.010264301174874431,0.010264301174874431,0.005900055857260275,0.0054655644651554775,0.0004344913921047978,0.005780455124672923
L3_S29_F3348,1119629,64118,0.05416529038721957,0.9458347096127804,-0.010260920225211533,0.010260920225211533,0.005193549393306092,0.005846579536614361,0.0006530301433082687,0.005780455124672923
L3_S29_F3395,1119629,64118,0.05416529038721957,0.9458347096127804,-0.010260920225211533,0.010260920225211533,0.005193549393306092,0.005846579536614361,0.0006530301433082687,0.005780455124672923
L0_S6_F132,338988,844759,0.7136313756233384,0.28636862437666155,0.010233643982535543,0.010233643982535543,0.00600644680908993,0.005324672259785007,0.0006817745493049232,0.005780455124672923
L1_S24_F1106,23827,1159920,0.979871543497048,0.02012845650295203,-0.010127225529187689,0.010127225529187689,0.005818504724463756,0.005455995299450203,0.00036250942501355257,0.005780455124672923
L0_S7_F136,335698,848049,0.7164106857292986,0.28358931427070144,-0.010078227411290597,0.010078227411290597,0.005983144841866449,0.0053768565794255554,0.0006062882624408936,0.005780455124672923
L0_S13_F354,242065,941682,0.795509513434881,0.20449048656511903,-0.010047710871121163,0.010047710871121163,0.005900080919036363,0.0054654741495052984,0.00043460676953106445,0.005780455124672923
L1_S24_F1068,23827,1159920,0.979871543497048,0.02012845650295203,-0.010039049896205843,0.010039049896205843,0.005818504724463756,0.005455995299450203,0.00036250942501355257,0.005780455124672923
L3_S32_F3850,24543,1159204,0.9792666845195807,0.020733315480419345,-0.009986946971454993,0.009986946971454993,0.004980141545405295,0.045063765635822844,0.04008362409041755,0.005780455124672923
L1_S24_F1240,13641,1170106,0.9884764227491178,0.011523577250882155,-0.009928179578388338,0.009928179578388338,0.0058011838243714675,0.006671065171175133,0.000869881346803666,0.005780455124672923
L1_S25_F2540,2147,1181600,0.9981862678427063,0.001813732157293746,-0.009911708792446487,0.009911708792446487,0.0058200744752877455,0.0009315323707498836,0.004888542104537862,0.005780455124672923
L1_S25_F2776,2477,1181270,0.997907492057002,0.0020925079429979787,-0.009769580200697929,0.009769580200697929,0.0058073090825975435,0.007670569236980218,0.0018632601543826744,0.005780455124672923
L1_S24_F834,12026,1171721,0.9898407345488521,0.01015926545114787,-0.009629671244733176,0.009629671244733176,0.0058068430966074685,0.006236487610177948,0.0004296445135704794,0.005780455124672923
L1_S25_F2241,4502,1179245,0.9961968224629081,0.0038031775370919174,0.009618002049098746,0.009618002049098746,0.005824913397979216,0.002221235006663705,0.0036036783913155107,0.005780455124672923
L1_S25_F2002,27528,1156219,0.9767450308216198,0.023254969178380214,-0.009594412825759367,0.009594412825759367,0.005829345478667969,0.00504940424295263,0.0007799412357153389,0.005780455124672923
L1_S24_F1520,132572,1051175,0.8880064743564292,0.11199352564357079,0.009586666428761435,0.009586666428761435,0.005412038908840107,0.008976254412696496,0.003564215503856389,0.005780455124672923
L1_S24_F1662,66583,1117164,0.9437523389710808,0.056247661028919205,0.009475567297937904,0.009475567297937904,0.005614215996935097,0.009116441133622696,0.003502225136687599,0.005780455124672923
L1_S24_F1041,11951,1171796,0.9899040926819667,0.010095907318033337,0.009454086067118736,0.009454086067118736,0.00581585873309006,0.00535520040164003,0.0004606583314500298,0.005780455124672923
L0_S23_F643,80290,1103457,0.9321730065630578,0.0678269934369422,0.009445803392684402,0.009445803392684402,0.00584073507168834,0.005405405405405406,0.00043532966628293413,0.005780455124672923
L1_S25_F2828,8872,1174875,0.9925051552400977,0.007494844759902253,-0.009442070878060574,0.009442070878060574,0.005815937865730397,0.005184851217312894,0.0006310866484175032,0.005780455124672923
L3_S35_F3894,552047,631700,0.5336444358465111,0.4663555641534889,-0.009365191535196084,0.009365191535196084,0.00587620706031344,0.005736830378572839,0.0001393766817406007,0.005780455124672923
L0_S21_F472,81368,1102379,0.9312623389964241,0.06873766100357592,-0.009333806023971101,0.009333806023971101,0.00582195415551276,0.0056656179333398875,0.0001563362221728721,0.005780455124672923
L0_S19_F459,121027,1062720,0.8977594029805356,0.10224059701946442,0.009297564712076576,0.009297564712076576,0.005843495934959349,0.00552769216786337,0.00031580376709597954,0.005780455124672923
L3_S41_F4004,59913,1123834,0.9493869889427387,0.05061301105726135,-0.009104313221134057,0.009104313221134057,0.005850508171135594,0.005074024001468796,0.000776484169666798,0.005780455124672923
L1_S25_F1992,27528,1156219,0.9767450308216198,0.023254969178380214,0.009063594845774325,0.009063594845774325,0.005829345478667969,0.00504940424295263,0.0007799412357153389,0.005780455124672923
L1_S24_F800,23841,1159906,0.9798597166455332,0.020140283354466826,-0.009035476658612108,0.009035476658612108,0.00581857495348761,0.005452791409756302,0.000365783543731308,0.005780455124672923
L1_S24_F1087,23827,1159920,0.979871543497048,0.02012845650295203,-0.009022964974618474,0.009022964974618474,0.005818504724463756,0.005455995299450203,0.00036250942501355257,0.005780455124672923
L1_S24_F1743,66500,1117247,0.9438224553050609,0.056177544694939074,0.00897391340769059,0.00897391340769059,0.00561200880378287,0.009157894736842104,0.0035458859330592344,0.005780455124672923
L1_S24_F1094,23827,1159920,0.979871543497048,0.02012845650295203,-0.008870946051661424,0.008870946051661424,0.005818504724463756,0.005455995299450203,0.00036250942501355257,0.005780455124672923
L1_S24_F1446,13596,1170151,0.9885144376289866,0.011485562371013391,0.00885472309109625,0.00885472309109625,0.005794124006218001,0.007281553398058253,0.0014874293918402514,0.005780455124672923
L3_S30_F3709,810256,373491,0.31551589993469886,0.6844841000653011,-0.008797832795450758,0.008797832795450758,0.006324114905044566,0.005574781303686736,0.0007493336013578294,0.005780455124672923
L1_S25_F2594,2154,1181593,0.9981803544169489,0.0018196455830511438,0.008763456882945865,0.008763456882945865,0.005816723694199272,0.002785515320334262,0.00303120837386501,0.005780455124672923
L0_S21_F512,81368,1102379,0.9312623389964241,0.06873766100357592,-0.008632776215806652,0.008632776215806652,0.00582195415551276,0.0056656179333398875,0.0001563362221728721,0.005780455124672923
L1_S25_F2462,7062,1176685,0.99403419818593,0.005965801814070026,0.008604286775213498,0.008604286775213498,0.005803592295304181,0.007080147267063155,0.0012765549717589737,0.005780455124672923
L3_S30_F3519,1119569,64178,0.05421597689371124,0.9457840231062887,-0.008543641324453054,0.008543641324453054,0.005110785627473589,0.005851358871137018,0.0007405732436634284,0.005780455124672923
L1_S25_F2712,2117,1181630,0.9982116110959521,0.0017883889040478662,-0.008540448928405808,0.008540448928405808,0.005819926711407124,0.000944733112895607,0.004875193598511516,0.005780455124672923
L1_S25_F2783,17778,1165969,0.9849815881265169,0.015018411873483073,0.008535792081198638,0.008535792081198638,0.0058191941638242525,0.005287433907076162,0.0005317602567480907,0.005780455124672923
L1_S24_F1763,66484,1117263,0.9438359717067921,0.05616402829320788,-0.008487588459517637,0.008487588459517637,0.0056020829473454326,0.009325552012514289,0.0037234690651688565,0.005780455124672923
L0_S16_F421,119139,1064608,0.8993543383848069,0.10064566161519306,0.00846983313021329,0.00846983313021329,0.005840647449577685,0.005548141246778973,0.0002925062027987124,0.005780455124672923
L1_S25_F2327,3598,1180149,0.9969604991607159,0.0030395008392840595,0.008451055574981815,0.008451055574981815,0.0058051991740026045,0.007782101167315175,0.0019769019933125707,0.005780455124672923
L1_S24_F920,11834,1171913,0.9900029313696255,0.009997068630374528,-0.008450556343479434,0.008450556343479434,0.00582125123622658,0.004816630049011323,0.001004621187215257,0.005780455124672923
L1_S24_F1573,132906,1050841,0.8877243194702922,0.11227568052970782,0.008403588094004474,0.008403588094004474,0.005411855837372162,0.008968744827171084,0.003556888989798922,0.005780455124672923
L3_S29_F3407,1119629,64118,0.05416529038721957,0.9458347096127804,0.008388166893049527,0.008388166893049527,0.005193549393306092,0.005846579536614361,0.0006530301433082687,0.005780455124672923
L3_S29_F3412,1119629,64118,0.05416529038721957,0.9458347096127804,0.008388166893049527,0.008388166893049527,0.005193549393306092,0.005846579536614361,0.0006530301433082687,0.005780455124672923
L0_S15_F403,121445,1062302,0.8974062869853102,0.10259371301468978,0.008377889887843439,0.008377889887843439,0.005873094468427999,0.005269875252171765,0.0006032192162562346,0.005780455124672923
L1_S24_F1346,13563,1170184,0.988542315207557,0.011457684792443024,-0.008375864479229772,0.008375864479229772,0.005781996677445598,0.0083314900833149,0.0025494934058693025,0.005780455124672923
L1_S25_F2720,2117,1181630,0.9982116110959521,0.0017883889040478662,0.008243935597991829,0.008243935597991829,0.005819926711407124,0.000944733112895607,0.004875193598511516,0.005780455124672923
L1_S24_F1506,27152,1156595,0.977062666262301,0.022937333737699017,0.008181786646191177,0.008181786646191177,0.005772115563356231,0.007476428992339423,0.0017043134289831917,0.005780455124672923
L1_S25_F2770,2477,1181270,0.997907492057002,0.0020925079429979787,0.0081647983761149,0.0081647983761149,0.0058073090825975435,0.007670569236980218,0.0018632601543826744,0.005780455124672923
L0_S17_F431,123027,1060720,0.8960698527641464,0.10393014723585359,-0.008156411689213907,0.008156411689213907,0.005861113206124142,0.005380932640802426,0.0004801805653217167,0.005780455124672923
L1_S25_F2356,3598,1180149,0.9969604991607159,0.0030395008392840595,-0.008145694690737672,0.008145694690737672,0.0058051991740026045,0.007782101167315175,0.0019769019933125707,0.005780455124672923
L1_S25_F2111,27769,1155978,0.9765414400205449,0.023458559979455118,0.008145172611500816,0.008145172611500816,0.005815854626991171,0.005617775216968562,0.00019807941002260906,0.005780455124672923
L3_S29_F3479,1069324,114423,0.0966617022049475,0.9033382977950525,0.008135234417179138,0.008135234417179138,0.005103868977390909,0.00588689676842566,0.0007830277910347511,0.005780455124672923
L1_S25_F2722,2117,1181630,0.9982116110959521,0.0017883889040478662,0.008106634928373397,0.008106634928373397,0.005819926711407124,0.000944733112895607,0.004875193598511516,0.005780455124672923
L1_S25_F2161,54992,1128755,0.9535441272501641,0.04645587274983587,0.008099769083930255,0.008099769083930255,0.00584449238320096,0.005128018620890311,0.0007164737623106491,0.005780455124672923
L1_S25_F3030,17772,1165975,0.984986656777166,0.015013343222833986,0.008021201732907457,0.008021201732907457,0.005819164218786852,0.005289218996173756,0.0005299452226130959,0.005780455124672923
L1_S24_F1010,11879,1171868,0.9899649164897567,0.010035083510243292,-0.008000237015703657,0.008000237015703657,0.00581379472773384,0.00555602323427898,0.00025777149345485983,0.005780455124672923
L3_S44_F4115,29804,1153943,0.974822322675369,0.025177677324631054,0.007984604659628382,0.007984604659628382,0.005834776934389307,0.0048986713192860016,0.0009361056151033055,0.005780455124672923
L3_S48_F4196,59923,1123824,0.9493785411916567,0.050621458808343345,-0.007984384712072459,0.007984384712072459,0.005851450049118011,0.005056489161090066,0.0007949608880279454,0.005780455124672923
L1_S24_F1255,13641,1170106,0.9884764227491178,0.011523577250882155,-0.007968214798801134,0.007968214798801134,0.0058011838243714675,0.006671065171175133,0.000869881346803666,0.005780455124672923
L0_S17_F433,123027,1060720,0.8960698527641464,0.10393014723585359,-0.007957637709444541,0.007957637709444541,0.005861113206124142,0.005380932640802426,0.0004801805653217167,0.005780455124672923
L3_S48_F4193,59923,1123824,0.9493785411916567,0.050621458808343345,-0.00791921137195319,0.00791921137195319,0.005851450049118011,0.005056489161090066,0.0007949608880279454,0.005780455124672923
L3_S30_F3794,1119811,63936,0.05401154131752815,0.9459884586824718,-0.007812768277930789,0.007812768277930789,0.00513013013013013,0.0058500943462780775,0.0007199642161479477,0.005780455124672923
L1_S25_F2341,3598,1180149,0.9969604991607159,0.0030395008392840595,0.007760532566081255,0.007760532566081255,0.0058051991740026045,0.007782101167315175,0.0019769019933125707,0.005780455124672923
L1_S24_F887,12026,1171721,0.9898407345488521,0.01015926545114787,-0.007740881117966184,0.007740881117966184,0.0058068430966074685,0.006236487610177948,0.0004296445135704794,0.005780455124672923
L0_S7_F138,335698,848049,0.7164106857292986,0.28358931427070144,0.007611213746249091,0.007611213746249091,0.005983144841866449,0.0053768565794255554,0.0006062882624408936,0.005780455124672923
L2_S27_F3129,120729,1063018,0.8980111459627775,0.10198885403722247,-0.007591368980587748,0.007591368980587748,0.005697927974879071,0.006808637527023333,0.0011107095521442623,0.005780455124672923
L1_S25_F2999,8973,1174774,0.9924198329541701,0.0075801670458298664,-0.007578652036008265,0.007578652036008265,0.005809628064632006,0.006018054162487462,0.00020842609785545578,0.005780455124672923
L1_S25_F2642,2154,1181593,0.9981803544169489,0.0018196455830511438,0.007559953779484906,0.007559953779484906,0.005816723694199272,0.002785515320334262,0.00303120837386501,0.005780455124672923
L0_S18_F449,121081,1062666,0.897713785124693,0.10228621487530698,-0.007533433044476138,0.007533433044476138,0.005857908317382884,0.00540134290268498,0.0004565654146979044,0.005780455124672923
L1_S25_F2618,2154,1181593,0.9981803544169489,0.0018196455830511438,-0.0074106478556438295,0.0074106478556438295,0.005816723694199272,0.002785515320334262,0.00303120837386501,0.005780455124672923
L3_S29_F3476,1069324,114423,0.0966617022049475,0.9033382977950525,0.00737756060462496,0.00737756060462496,0.005103868977390909,0.00588689676842566,0.0007830277910347511,0.005780455124672923
L1_S25_F2490,9864,1173883,0.9916671383327688,0.00833286166723124,0.007320635876577397,0.007320635876577397,0.0058276676636427995,0.0038523925385239256,0.001975275125118874,0.005780455124672923
L1_S24_F1118,27202,1156545,0.9770204275068912,0.02297957249310878,-0.00719841536433162,0.00719841536433162,0.005772365104686804,0.007462686567164179,0.0016903214624773748,0.005780455124672923
L1_S24_F1810,66466,1117281,0.9438511776587396,0.056148822341260396,-0.007181117764147423,0.007181117764147423,0.005644954134188266,0.00860590377034875,0.0029609496361604837,0.005780455124672923
L1_S24_F1072,23827,1159920,0.979871543497048,0.02012845650295203,0.007088941119207391,0.007088941119207391,0.005818504724463756,0.005455995299450203,0.00036250942501355257,0.005780455124672923
L1_S25_F2692,2168,1181579,0.9981685275654342,0.0018314724345658284,-0.007057730487046843,0.007057730487046843,0.005816792613951331,0.0027675276752767526,0.0030492649386745785,0.005780455124672923
