from_station,to_station,transition_count,wait_sum,positive_wait_count,failure_count,labeled_count,avg_waiting_time,positive_wait_rate,failure_rate_pct
L0_S7,L0_S4,566,0.0,0.0,3.0,299.0,0.0,0.0,1.0033444816053512
L0_S10,L3_S30,542,1996.430419921875,542.0,2.0,274.0,3.683450959265452,1.0,0.7299270072992701
L0_S2,L0_S3,534,56.47104263305664,468.0,4.0,281.0,0.10575101616677274,0.8764044943820225,1.4234875444839856
L3_S39,L3_S44,528,10.309557914733887,525.0,2.0,263.0,0.01952567786881418,0.9943181818181818,0.7604562737642585
L0_S13,L0_S12,525,0.0,0.0,4.0,284.0,0.0,0.0,1.4084507042253522
L1_S24,L3_S39,512,17927.8701171875,512.0,0.0,246.0,35.015371322631836,1.0,0.0
L0_S18,L2_S28,502,1021.1430053710938,502.0,0.0,258.0,2.0341494130898283,1.0,0.0
L2_S26,L2_S27,501,1248.4810791015625,496.0,7.0,259.0,2.491978201799526,0.9900199600798403,2.7027027027027026
L0_S6,L0_S4,501,0.0,0.0,1.0,244.0,0.0,0.0,0.4098360655737705
L0_S9,L0_S11,493,26.358946800231934,472.0,2.0,242.0,0.05346642352988222,0.9574036511156186,0.8264462809917356
L0_S19,L2_S28,476,890.0311889648438,476.0,1.0,237.0,1.86981342219505,1.0,0.42194092827004215
L0_S2,L0_S7,465,15.94028091430664,465.0,2.0,250.0,0.034280174009261595,1.0,0.8
L2_S26,L3_S44,457,5286.72021484375,457.0,1.0,243.0,11.568315568585886,1.0,0.411522633744856
L0_S9,L0_S10,451,43.008995056152344,438.0,0.0,228.0,0.09536362540166816,0.9711751662971175,0.0
L0_S12,L0_S14,447,4.969491958618164,447.0,2.0,231.0,0.011117431674760994,1.0,0.8658008658008658
L0_S12,L0_S15,434,4.880250930786133,434.0,2.0,230.0,0.011244817812871274,1.0,0.8695652173913043
L0_S3,L0_S7,426,9.428694725036621,426.0,1.0,205.0,0.022133086209006152,1.0,0.4878048780487805
L0_S23,L3_S30,422,1215.6800537109375,422.0,1.0,205.0,2.880758421115966,1.0,0.4878048780487805
L0_S3,L0_S6,403,9.278908729553223,403.0,0.0,202.0,0.02302458741824621,1.0,0.0
L0_S18,L1_S24,400,9452.53515625,400.0,3.0,185.0,23.631337890625,1.0,1.6216216216216217
L0_S2,L0_S6,398,13.440155982971191,398.0,1.0,182.0,0.03376923613811857,1.0,0.5494505494505495
L3_S29,L3_S35,381,21.870643615722656,381.0,14.0,189.0,0.05740326408326157,1.0,7.4074074074074066
L2_S27,L3_S43,379,3672.1988525390625,379.0,2.0,185.0,9.689179030446075,1.0,1.0810810810810811
L0_S22,L3_S30,379,1021.0608215332031,379.0,5.0,198.0,2.6940918773963145,1.0,2.525252525252525
L0_S9,L0_S13,378,14818.13037109375,378.0,4.0,197.0,39.201403098131614,1.0,2.030456852791878
L0_S19,L1_S24,378,8455.23583984375,378.0,0.0,185.0,22.368348782655424,1.0,0.0
L0_S10,L0_S13,377,12936.6005859375,377.0,3.0,196.0,34.31459041362732,1.0,1.530612244897959
L0_S11,L0_S13,372,13466.341796875,372.0,2.0,204.0,36.19984353998656,1.0,0.9803921568627451
L0_S9,L3_S30,367,1323.7607421875,367.0,1.0,198.0,3.6069774991485013,1.0,0.5050505050505051
L0_S9,L1_S25,357,10533.630859375,357.0,2.0,175.0,29.505968793767508,1.0,1.1428571428571428
L2_S28,L3_S30,356,4791.6572265625,356.0,2.0,171.0,13.45971131056882,1.0,1.1695906432748537
L3_S43,L3_S47,347,2.0702168941497803,158.0,3.0,173.0,0.005966042922621845,0.4553314121037464,1.7341040462427744
L0_S5,L0_S9,336,1.5801034569740295,152.0,1.0,165.0,0.004702688860041755,0.4523809523809524,0.6060606060606061
L3_S48,L3_S45,335,0.0,0.0,2.0,156.0,0.0,0.0,1.282051282051282
L3_S37,L3_S32,332,0.0,0.0,41.0,179.0,0.0,0.0,22.905027932960895
L0_S8,L2_S26,332,895.489013671875,331.0,2.0,141.0,2.697256065276732,0.9969879518072289,1.4184397163120568
L0_S10,L1_S25,331,9440.46044921875,331.0,5.0,173.0,28.521028547488672,1.0,2.8901734104046244
L0_S21,L3_S30,331,851.6518249511719,331.0,1.0,154.0,2.5729662385231777,1.0,0.6493506493506493
L0_S5,L0_S8,329,0.240020751953125,13.0,0.0,162.0,0.0007295463585201367,0.03951367781155015,0.0
L3_S44,L3_S41,317,0.0,0.0,3.0,148.0,0.0,0.0,2.027027027027027
L0_S4,L0_S8,315,0.1799774169921875,10.0,1.0,164.0,0.0005713568793402778,0.031746031746031744,0.6097560975609756
L0_S11,L1_S25,310,9657.98974609375,310.0,1.0,140.0,31.154805632560485,1.0,0.7142857142857143
L0_S5,L0_S11,305,1.460387945175171,138.0,1.0,160.0,0.004788157197295642,0.4524590163934426,0.625
L3_S45,L3_S39,303,0.0,0.0,0.0,152.0,0.0,0.0,0.0
L2_S26,L3_S45,302,3014.369873046875,302.0,0.0,148.0,9.981357195519454,1.0,0.0
L0_S4,L0_S9,292,1.2404022216796875,100.0,0.0,147.0,0.004247952813971533,0.3424657534246575,0.0
L0_S5,L0_S10,291,1.3703632354736328,133.0,0.0,135.0,0.004709152011936882,0.4570446735395189,0.0
L0_S19,L0_S17,282,0.0,0.0,2.0,167.0,0.0,0.0,1.1976047904191618
L0_S8,L2_S27,280,559.240478515625,279.0,0.0,145.0,1.9972874232700892,0.9964285714285714,0.0
L3_S34,L3_S38,279,3388.22119140625,279.0,3.0,140.0,12.144161976366487,1.0,2.142857142857143
L0_S20,L3_S31,269,1016.02001953125,269.0,0.0,125.0,3.77702609491171,1.0,0.0
L0_S18,L0_S17,268,0.0,0.0,2.0,127.0,0.0,0.0,1.574803149606299
L0_S1,L0_S7,260,25.901118278503418,260.0,1.0,126.0,0.0996196856865516,1.0,0.7936507936507936
L0_S1,L0_S6,258,30.830339431762695,258.0,1.0,136.0,0.11949743965799495,1.0,0.7352941176470588
L2_S28,L3_S40,257,5555.618408203125,257.0,3.0,119.0,21.617192249817606,1.0,2.5210084033613445
L0_S18,L0_S16,254,0.0,0.0,2.0,129.0,0.0,0.0,1.550387596899225
L0_S19,L3_S38,250,6761.5390625,250.0,2.0,134.0,27.04615625,1.0,1.4925373134328357
L0_S18,L3_S38,248,7015.31005859375,248.0,0.0,110.0,28.287540558845766,1.0,0.0
L0_S1,L0_S5,244,48.330665588378906,244.0,3.0,135.0,0.19807649831302832,1.0,2.2222222222222223
L3_S39,L3_S48,241,4.299919128417969,241.0,0.0,119.0,0.01784198808472186,1.0,0.0
L3_S45,L3_S49,241,2.6303271055221558,241.0,2.0,122.0,0.010914220354863717,1.0,1.639344262295082
L2_S27,L3_S44,241,1917.7492065429688,241.0,1.0,115.0,7.957465587315223,1.0,0.8695652173913043
L0_S4,L0_S11,240,0.9001364707946777,81.0,0.0,127.0,0.003750568628311157,0.3375,0.0
L0_S23,L3_S31,234,821.3800659179688,234.0,0.0,126.0,3.510171221871661,1.0,0.0
L1_S24,L3_S30,226,6682.848876953125,226.0,1.0,105.0,29.57012777412887,1.0,0.9523809523809524
L0_S4,L0_S10,225,1.3805463314056396,102.0,3.0,109.0,0.006135761472913954,0.4533333333333333,2.7522935779816518
L0_S1,L0_S4,225,29.389595985412598,225.0,0.0,103.0,0.13062042660183376,1.0,0.0
L0_S19,L0_S16,221,0.0,0.0,1.0,119.0,0.0,0.0,0.8403361344537815
L3_S51,L3_S50,219,0.0,0.0,3.0,109.0,0.0,0.0,2.7522935779816518
L2_S27,L3_S38,219,4881.230712890625,219.0,1.0,110.0,22.28872471639555,1.0,0.9090909090909091
L0_S22,L3_S31,218,750.2599487304688,218.0,1.0,103.0,3.441559397846187,1.0,0.9708737864077669
L0_S20,L2_S28,217,645.9712524414062,217.0,1.0,105.0,2.9768260481170796,1.0,0.9523809523809524
L1_S24,L1_S25,216,2073.4805297851562,215.0,5.0,112.0,9.5994468971535,0.9953703703703703,4.464285714285714
L0_S22,L2_S28,214,643.4706420898438,214.0,0.0,111.0,3.0068721592983354,1.0,0.0
L0_S23,L2_S28,213,605.0203247070312,213.0,0.0,109.0,2.840471008014231,1.0,0.0
L3_S45,L3_S50,212,2.2798705101013184,212.0,0.0,99.0,0.0107541061797232,1.0,0.0
L0_S21,L3_S31,208,684.9799499511719,208.0,0.0,107.0,3.293172836303711,1.0,0.0
L0_S21,L2_S28,193,474.74024963378906,193.0,1.0,89.0,2.4597940395533113,1.0,1.1235955056179776
L0_S15,L0_S13,184,0.0,0.0,0.0,91.0,0.0,0.0,0.0
L3_S47,L3_S44,184,0.0,0.0,0.0,84.0,0.0,0.0,0.0
L0_S14,L0_S13,176,0.0,0.0,0.0,90.0,0.0,0.0,0.0
L2_S28,L3_S39,172,3779.1595458984375,172.0,0.0,85.0,21.971857824990916,1.0,0.0
L3_S32,L3_S38,172,1768.8499145507812,172.0,0.0,92.0,10.284011131109194,1.0,0.0
L0_S12,L0_S17,169,5.319759368896484,169.0,1.0,95.0,0.03147786608814488,1.0,1.0526315789473684
L0_S12,L0_S19,166,3.8680343627929688,166.0,2.0,89.0,0.023301411824054027,1.0,2.247191011235955
L0_S13,L0_S18,154,7.219474792480469,154.0,0.0,68.0,0.04687970644467837,1.0,0.0
L0_S20,L1_S24,154,3141.567626953125,154.0,0.0,80.0,20.3997897854099,1.0,0.0
L2_S26,L3_S38,152,3502.2403564453125,152.0,2.0,80.0,23.041054976613896,1.0,2.5
L1_S25,L3_S30,143,5393.330322265625,143.0,1.0,68.0,37.71559665920017,1.0,1.4705882352941175
L0_S12,L0_S18,142,3.678661346435547,142.0,2.0,69.0,0.02590606581996864,1.0,2.898550724637681
L0_S10,L0_S12,139,7402.889892578125,139.0,0.0,77.0,53.25820066602967,1.0,0.0
L3_S31,L3_S35,138,6.1499786376953125,136.0,1.0,69.0,0.04456506259199502,0.9855072463768116,1.4492753623188406
L2_S27,L3_S45,134,1318.119873046875,134.0,0.0,67.0,9.836715470499067,1.0,0.0
L0_S9,L0_S12,133,5226.110107421875,133.0,0.0,66.0,39.29406095805921,1.0,0.0
L0_S22,L1_S24,132,2355.8786010742188,132.0,0.0,57.0,17.847565159653172,1.0,0.0
L0_S11,L0_S12,132,5071.609619140625,132.0,0.0,56.0,38.421284993489586,1.0,0.0
L0_S23,L1_S24,132,2317.8890380859375,132.0,1.0,65.0,17.55976544004498,1.0,1.5384615384615385
L0_S23,L3_S38,131,3320.3990478515625,131.0,0.0,70.0,25.3465576171875,1.0,0.0
L0_S12,L0_S16,129,3.209909439086914,129.0,0.0,64.0,0.024883018907650496,1.0,0.0
L3_S40,L3_S48,126,1.29022216796875,126.0,0.0,62.0,0.01023985847594246,1.0,0.0
L3_S51,L3_S49,125,0.0,0.0,0.0,67.0,0.0,0.0,0.0
L2_S26,L3_S41,124,438.11865234375,124.0,0.0,68.0,3.5332149382560485,1.0,0.0
L0_S13,L0_S19,121,2.9196548461914062,121.0,0.0,73.0,0.024129378894143853,1.0,0.0
L0_S21,L3_S38,120,2596.5499267578125,120.0,0.0,51.0,21.637916056315103,1.0,0.0
L0_S20,L3_S38,118,3127.8695068359375,118.0,0.0,48.0,26.50736870199947,1.0,0.0
L0_S21,L1_S24,117,2343.28857421875,117.0,0.0,63.0,20.028107471955128,1.0,0.0
L0_S22,L3_S38,115,2982.31982421875,115.0,0.0,64.0,25.93321586277174,1.0,0.0
L0_S14,L0_S15,114,12.02029800415039,88.0,0.0,62.0,0.10544121056272272,0.7719298245614035,0.0
L2_S26,L3_S34,108,865.7800903320312,108.0,1.0,44.0,8.016482317889178,1.0,2.272727272727273
L0_S15,L0_S18,104,2.170074462890625,104.0,2.0,59.0,0.02086610060471755,1.0,3.389830508474576
L0_S8,L3_S40,103,233.47012329101562,103.0,1.0,46.0,2.2667002261263653,1.0,2.1739130434782608
L0_S15,L0_S19,99,2.2290267944335938,99.0,0.0,60.0,0.022515422165995898,1.0,0.0
L2_S27,L3_S34,94,993.864501953125,94.0,0.0,41.0,10.573026616522606,1.0,0.0
L0_S4,L0_S5,92,4.3804168701171875,85.0,1.0,55.0,0.04761322684909986,0.9239130434782609,1.8181818181818181
L0_S20,L0_S18,88,0.0,0.0,0.0,48.0,0.0,0.0,0.0
L3_S35,L3_S36,86,7.190410614013672,86.0,8.0,38.0,0.08360942574434502,1.0,21.052631578947366
L0_S14,L0_S18,83,2.0597915649414062,83.0,0.0,44.0,0.024816765842667544,1.0,0.0
L2_S27,L3_S41,81,320.09814453125,81.0,0.0,39.0,3.951828944830247,1.0,0.0
L0_S20,L0_S19,81,0.0,0.0,0.0,42.0,0.0,0.0,0.0
L0_S14,L0_S19,81,1.8601703643798828,81.0,1.0,45.0,0.022965066226912134,1.0,2.2222222222222223
L0_S16,L0_S17,76,5.728935241699219,76.0,0.0,40.0,0.0753807268644634,1.0,0.0
L0_S21,L0_S22,72,20.17041015625,61.0,0.0,37.0,0.2801445855034722,0.8472222222222222,0.0
L0_S11,L3_S40,70,141.76056671142578,70.0,0.0,34.0,2.0251509530203684,1.0,0.0
L0_S22,L0_S23,69,2.9995346069335938,62.0,0.0,35.0,0.043471516042515854,0.8985507246376812,0.0
L3_S31,L3_S36,59,1.4799461364746094,56.0,3.0,33.0,0.02508383282160355,0.9491525423728814,9.090909090909092
L0_S8,L3_S39,57,115.25001525878906,57.0,0.0,23.0,2.021930092259457,1.0,0.0
L3_S51,L3_S47,55,0.0,0.0,0.0,33.0,0.0,0.0,0.0
L0_S11,L0_S10,50,0.0,0.0,0.0,25.0,0.0,0.0,0.0
L2_S26,L2_S28,48,170.56915283203125,48.0,1.0,24.0,3.5535240173339844,1.0,4.166666666666666
L0_S21,L0_S23,47,1.2102928161621094,40.0,0.0,23.0,0.02575091098217254,0.851063829787234,0.0
L2_S28,L3_S43,46,1610.0194702148438,46.0,0.0,23.0,35.00042326554008,1.0,0.0
L2_S26,L3_S33,40,314.48008728027344,40.0,0.0,20.0,7.862002182006836,1.0,0.0
L0_S18,L1_S25,39,1011.5501098632812,39.0,0.0,20.0,25.9371823041867,1.0,0.0
L3_S45,L3_S43,38,0.0,0.0,1.0,17.0,0.0,0.0,5.88235294117647
L0_S17,L0_S23,38,0.219940185546875,19.0,0.0,21.0,0.005787899619654605,0.5,0.0
L0_S10,L3_S40,38,52.91035461425781,38.0,0.0,18.0,1.3923777530067845,1.0,0.0
L2_S27,L2_S28,35,33.479949951171875,35.0,1.0,21.0,0.9565699986049108,1.0,4.761904761904762
L3_S45,L3_S51,35,0.5001428127288818,35.0,0.0,15.0,0.014289794649396623,1.0,0.0
L3_S41,L3_S42,32,0.8401641845703125,21.0,0.0,12.0,0.026255130767822266,0.65625,0.0
L0_S15,L0_S20,32,0.530181884765625,32.0,0.0,15.0,0.01656818389892578,1.0,0.0
L2_S27,L3_S33,31,298.79083251953125,31.0,0.0,16.0,9.638413952242944,1.0,0.0
L0_S17,L0_S21,31,0.1899871826171875,17.0,0.0,20.0,0.006128618794102822,0.5483870967741935,0.0
L0_S19,L1_S25,31,903.7001953125,31.0,0.0,17.0,29.151619203629032,1.0,0.0
L0_S17,L0_S22,31,0.26012420654296875,20.0,0.0,14.0,0.008391103436869959,0.6451612903225806,0.0
L3_S31,L3_S37,31,0.41998291015625,30.0,0.0,12.0,0.013547835811491936,0.967741935483871,0.0
L2_S28,L3_S44,31,1029.2996826171875,31.0,0.0,17.0,33.20321556829637,1.0,0.0
L1_S25,L3_S38,30,1231.7899780273438,30.0,2.0,15.0,41.05966593424479,1.0,13.333333333333334
L3_S43,L3_S48,28,1.0000847578048706,26.0,0.0,15.0,0.03571731277874538,0.9285714285714286,0.0
L0_S8,L2_S28,25,114.55007934570312,25.0,0.0,10.0,4.582003173828125,1.0,0.0
L0_S20,L0_S16,23,0.0,0.0,0.0,12.0,0.0,0.0,0.0
L0_S20,L0_S17,23,0.0,0.0,0.0,15.0,0.0,0.0,0.0
L0_S8,L3_S43,23,43.510162353515625,23.0,0.0,11.0,1.891746189283288,1.0,0.0
L0_S10,L0_S9,22,0.0,0.0,0.0,9.0,0.0,0.0,0.0
L0_S9,L3_S40,22,36.64012145996094,22.0,0.0,9.0,1.6654600663618608,1.0,0.0
L0_S11,L0_S9,21,0.0,0.0,0.0,9.0,0.0,0.0,0.0
L1_S24,L3_S38,19,782.1097412109375,19.0,0.0,7.0,41.16367059004934,1.0,0.0
L3_S42,L3_S43,19,0.6200103759765625,18.0,0.0,8.0,0.03263212505139803,0.9473684210526315,0.0
L3_S44,L3_S49,18,0.21014404296875,18.0,0.0,10.0,0.011674669053819444,1.0,0.0
L3_S44,L3_S51,18,0.30010986328125,18.0,0.0,7.0,0.016672770182291668,1.0,0.0
L2_S26,L3_S47,18,72.76004028320312,18.0,0.0,9.0,4.042224460177952,1.0,0.0
L0_S2,L3_S29,17,60.779541015625,17.0,0.0,10.0,3.5752671185661766,1.0,0.0
L0_S3,L3_S29,17,57.089599609375,17.0,0.0,6.0,3.358211741727941,1.0,0.0
L3_S51,L3_S48,17,0.0,0.0,0.0,6.0,0.0,0.0,0.0
L0_S21,L1_S25,16,717.5899047851562,16.0,0.0,10.0,44.849369049072266,1.0,0.0
L0_S8,L3_S44,15,32.21990966796875,15.0,0.0,9.0,2.147993977864583,1.0,0.0
L0_S16,L0_S23,14,0.14002418518066406,14.0,0.0,6.0,0.010001727512904577,1.0,0.0
L0_S23,L3_S40,14,32.89994812011719,14.0,0.0,10.0,2.3499962942940846,1.0,0.0
L1_S24,L3_S48,13,81.860107421875,13.0,0.0,6.0,6.296931340144231,1.0,0.0
L2_S28,L3_S45,13,501.99993896484375,13.0,0.0,8.0,38.6153799203726,1.0,0.0
L3_S49,L3_S50,12,0.28973388671875,12.0,2.0,8.0,0.024144490559895832,1.0,25.0
L0_S23,L1_S25,12,495.7401123046875,12.0,0.0,6.0,41.311676025390625,1.0,0.0
L2_S27,L3_S47,12,119.12020874023438,12.0,0.0,8.0,9.926684061686197,1.0,0.0
L0_S1,L3_S30,12,47.57958984375,12.0,0.0,4.0,3.9649658203125,1.0,0.0
L3_S42,L3_S44,12,0.28992462158203125,12.0,0.0,4.0,0.024160385131835938,1.0,0.0
L0_S22,L1_S25,11,279.7200622558594,11.0,0.0,6.0,25.42909656871449,1.0,0.0
L0_S8,L1_S24,10,197.949951171875,10.0,0.0,5.0,19.7949951171875,1.0,0.0
L2_S28,L3_S38,10,256.39984130859375,10.0,0.0,6.0,25.639984130859375,1.0,0.0
L0_S9,L3_S41,10,16.630157470703125,10.0,0.0,4.0,1.6630157470703124,1.0,0.0
L0_S20,L1_S25,9,313.1600036621094,9.0,0.0,6.0,34.795555962456596,1.0,0.0
L0_S10,L3_S45,9,9.849761962890625,9.0,0.0,5.0,1.0944179958767362,1.0,0.0
L0_S7,L0_S6,9,0.0,0.0,0.0,4.0,0.0,0.0,0.0
L0_S21,L3_S40,9,25.680023193359375,9.0,0.0,4.0,2.853335910373264,1.0,0.0
L0_S16,L0_S21,9,0.110076904296875,9.0,0.0,5.0,0.012230767144097222,1.0,0.0
L0_S11,L3_S41,8,12.59002685546875,8.0,0.0,3.0,1.5737533569335938,1.0,0.0
L0_S4,L3_S30,8,10.8502197265625,8.0,0.0,3.0,1.3562774658203125,1.0,0.0
L0_S6,L0_S7,8,0.0800323486328125,8.0,0.0,4.0,0.010004043579101562,1.0,0.0
L0_S17,L3_S29,8,22.759979248046875,8.0,0.0,3.0,2.8449974060058594,1.0,0.0
L0_S9,L3_S44,8,9.76983642578125,8.0,0.0,6.0,1.2212295532226562,1.0,0.0
L0_S10,L3_S41,8,16.710174560546875,8.0,0.0,5.0,2.0887718200683594,1.0,0.0
L0_S22,L3_S40,8,9.61981201171875,8.0,0.0,2.0,1.2024765014648438,1.0,0.0
L1_S24,L3_S43,8,226.55996704101562,8.0,0.0,5.0,28.319995880126953,1.0,0.0
L0_S5,L3_S30,7,9.490234375,7.0,0.0,5.0,1.3557477678571428,1.0,0.0
L0_S10,L3_S43,7,11.260162353515625,7.0,0.0,3.0,1.6085946219308036,1.0,0.0
L2_S26,L3_S32,7,51.97991943359375,7.0,0.0,1.0,7.425702776227679,1.0,0.0
L2_S27,L3_S32,7,36.550048828125,6.0,0.0,5.0,5.221435546875,0.8571428571428571,0.0
L0_S9,L3_S45,7,10.73004150390625,7.0,0.0,3.0,1.5328630719866072,1.0,0.0
L0_S8,L3_S45,7,12.32989501953125,7.0,0.0,2.0,1.76141357421875,1.0,0.0
L2_S26,L3_S37,6,35.9000244140625,6.0,0.0,3.0,5.98333740234375,1.0,0.0
L2_S26,L3_S35,6,50.4300537109375,6.0,0.0,3.0,8.405008951822916,1.0,0.0
L2_S26,L3_S50,6,21.4801025390625,6.0,0.0,4.0,3.58001708984375,1.0,0.0
L0_S17,L3_S30,6,28.769927978515625,6.0,0.0,4.0,4.7949879964192705,1.0,0.0
L0_S11,L3_S43,6,8.8497314453125,6.0,0.0,4.0,1.4749552408854167,1.0,0.0
L0_S11,L3_S44,6,11.340034484863281,6.0,0.0,2.0,1.8900057474772136,1.0,0.0
L0_S18,L3_S41,5,5.39013671875,5.0,0.0,2.0,1.07802734375,1.0,0.0
L1_S25,L3_S43,5,269.52001953125,5.0,0.0,3.0,53.90400390625,1.0,0.0
L2_S27,L3_S48,5,11.5098876953125,5.0,0.0,3.0,2.3019775390625,1.0,0.0
L0_S6,L3_S29,5,6.7403564453125,5.0,0.0,1.0,1.3480712890625,1.0,0.0
L0_S16,L0_S22,5,0.050048828125,5.0,0.0,4.0,0.010009765625,1.0,0.0
L1_S24,L3_S34,5,44.0401611328125,5.0,0.0,3.0,8.8080322265625,1.0,0.0
L0_S18,L3_S30,5,20.379638671875,5.0,0.0,5.0,4.075927734375,1.0,0.0
L0_S8,L3_S38,5,75.99993896484375,5.0,0.0,3.0,15.19998779296875,1.0,0.0
L3_S40,L3_S49,4,0.040008544921875,4.0,0.0,2.0,0.01000213623046875,1.0,0.0
L0_S16,L3_S29,4,8.629936218261719,4.0,0.0,3.0,2.1574840545654297,1.0,0.0
L0_S16,L3_S30,4,15.78997802734375,4.0,0.0,2.0,3.9474945068359375,1.0,0.0
L3_S41,L3_S48,4,0.050048828125,4.0,0.0,1.0,0.01251220703125,1.0,0.0
L3_S37,L3_S33,4,0.0,0.0,0.0,2.0,0.0,0.0,0.0
L0_S14,L0_S20,4,0.06005859375,4.0,0.0,2.0,0.0150146484375,1.0,0.0
L2_S26,L3_S49,4,15.2301025390625,4.0,0.0,3.0,3.807525634765625,1.0,0.0
L2_S27,L3_S35,4,37.9500732421875,4.0,0.0,2.0,9.487518310546875,1.0,0.0
L1_S24,L3_S44,4,168.63006591796875,4.0,0.0,1.0,42.15751647949219,1.0,0.0
L0_S19,L3_S41,4,6.949951171875,4.0,1.0,2.0,1.73748779296875,1.0,50.0
L1_S25,L3_S33,3,71.8399658203125,3.0,0.0,2.0,23.9466552734375,1.0,0.0
L0_S22,L3_S45,3,2.8900146484375,3.0,0.0,1.0,0.9633382161458334,1.0,0.0
L0_S22,L3_S43,3,1.7899932861328125,3.0,0.0,1.0,0.5966644287109375,1.0,0.0
L0_S0,L0_S4,3,0.07000732421875,3.0,0.0,2.0,0.023335774739583332,1.0,0.0
L0_S7,L3_S29,3,4.020263671875,3.0,0.0,1.0,1.340087890625,1.0,0.0
L3_S39,L3_S42,3,0.030019521713256836,3.0,0.0,3.0,0.01000650723775228,1.0,0.0
L2_S27,L3_S37,3,4.5699462890625,3.0,0.0,2.0,1.5233154296875,1.0,0.0
L2_S26,L3_S36,3,18.7000732421875,3.0,0.0,2.0,6.233357747395833,1.0,0.0
L1_S24,L3_S47,3,18.4700927734375,3.0,0.0,1.0,6.156697591145833,1.0,0.0
L0_S16,L3_S40,3,5.7701416015625,3.0,0.0,1.0,1.9233805338541667,1.0,0.0
L0_S18,L3_S44,3,3.7099609375,3.0,0.0,1.0,1.2366536458333333,1.0,0.0
L0_S2,L0_S8,3,0.0897216796875,3.0,0.0,1.0,0.0299072265625,1.0,0.0
L0_S9,L3_S43,3,4.33001708984375,3.0,0.0,2.0,1.4433390299479167,1.0,0.0
L3_S43,L3_S51,3,0.0299072265625,3.0,0.0,2.0,0.009969075520833334,1.0,0.0
L0_S8,L0_S12,3,61.419921875,3.0,0.0,2.0,20.473307291666668,1.0,0.0
L0_S11,L3_S45,3,10.16009521484375,3.0,0.0,0.0,3.3866984049479165,1.0,
L3_S40,L3_S47,3,0.0400390625,3.0,0.0,2.0,0.013346354166666666,1.0,0.0
L0_S23,L3_S45,3,3.4100341796875,3.0,0.0,2.0,1.1366780598958333,1.0,0.0
L0_S10,L0_S17,2,0.02001953125,2.0,0.0,1.0,0.010009765625,1.0,0.0
L0_S1,L3_S29,2,8.14990234375,2.0,0.0,1.0,4.074951171875,1.0,0.0
L0_S22,L3_S44,2,1.3300018310546875,2.0,0.0,2.0,0.6650009155273438,1.0,0.0
L2_S27,L3_S36,2,15.1201171875,2.0,0.0,2.0,7.56005859375,1.0,0.0
L2_S26,L0_S20,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0
L0_S19,L3_S45,2,2.199951171875,2.0,0.0,2.0,1.0999755859375,1.0,0.0
L0_S3,L0_S8,2,0.059814453125,2.0,0.0,1.0,0.0299072265625,1.0,0.0
L0_S23,L3_S44,2,1.36004638671875,2.0,0.0,0.0,0.680023193359375,1.0,
L0_S23,L3_S43,2,1.3800048828125,2.0,0.0,2.0,0.69000244140625,1.0,0.0
L0_S21,L3_S45,2,2.589996337890625,2.0,0.0,1.0,1.2949981689453125,1.0,0.0
L0_S21,L3_S41,2,13.77001953125,2.0,0.0,1.0,6.885009765625,1.0,0.0
L0_S0,L0_S5,2,0.0999755859375,2.0,0.0,0.0,0.04998779296875,1.0,
L3_S42,L3_S41,2,0.0,0.0,0.0,2.0,0.0,0.0,0.0
L0_S17,L3_S40,2,1.5799560546875,2.0,0.0,1.0,0.78997802734375,1.0,0.0
L0_S18,L0_S19,2,0.02001953125,2.0,0.0,0.0,0.010009765625,1.0,
L0_S21,L3_S44,2,2.509979248046875,2.0,0.0,1.0,1.2549896240234375,1.0,0.0
L0_S21,L3_S43,2,1.0599822998046875,2.0,0.0,2.0,0.5299911499023438,1.0,0.0
L3_S44,L3_S50,2,0.02001953125,2.0,0.0,1.0,0.010009765625,1.0,0.0
L0_S11,L0_S17,2,0.02001953125,2.0,0.0,1.0,0.010009765625,1.0,0.0
L1_S25,L3_S44,1,34.399993896484375,1.0,0.0,1.0,34.399993896484375,1.0,0.0
L3_S48,L3_S46,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0
L0_S10,L0_S20,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0
L3_S46,L3_S47,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0
L1_S25,L3_S40,1,37.329986572265625,1.0,0.0,1.0,37.329986572265625,1.0,0.0
L1_S25,L3_S36,1,0.02001953125,1.0,0.0,0.0,0.02001953125,1.0,
L0_S20,L3_S41,1,0.99005126953125,1.0,0.0,1.0,0.99005126953125,1.0,0.0
L2_S26,L3_S48,1,10.989997863769531,1.0,0.0,1.0,10.989997863769531,1.0,0.0
L1_S24,L3_S31,1,36.68000030517578,1.0,0.0,0.0,36.68000030517578,1.0,
L3_S29,L3_S38,1,2.8800048828125,1.0,0.0,1.0,2.8800048828125,1.0,0.0
L0_S9,L0_S17,1,0.010009765625,1.0,0.0,0.0,0.010009765625,1.0,
L0_S16,L3_S39,1,2.3900146484375,1.0,0.0,0.0,2.3900146484375,1.0,
L0_S19,L0_S18,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0
L0_S18,L3_S40,1,1.529998779296875,1.0,0.0,0.0,1.529998779296875,1.0,
