dataset,split,data_type,column,line,station,station_key,feature_kind,feature_id
train_categorical,train,categorical,L1_S24_F1742,1,24,L1_S24,F,1742
train_categorical,train,categorical,L1_S24_F1744,1,24,L1_S24,F,1744
train_categorical,train,categorical,L1_S24_F1746,1,24,L1_S24,F,1746
train_categorical,train,categorical,L1_S24_F1747,1,24,L1_S24,F,1747
train_categorical,train,categorical,L1_S24_F1749,1,24,L1_S24,F,1749
train_categorical,train,categorical,L1_S24_F1751,1,24,L1_S24,F,1751
train_categorical,train,categorical,L1_S24_F1752,1,24,L1_S24,F,1752
train_categorical,train,categorical,L1_S24_F1754,1,24,L1_S24,F,1754
train_categorical,train,categorical,L1_S24_F1756,1,24,L1_S24,F,1756
train_categorical,train,categorical,L1_S24_F1757,1,24,L1_S24,F,1757
train_categorical,train,categorical,L1_S24_F1759,1,24,L1_S24,F,1759
train_categorical,train,categorical,L1_S24_F1761,1,24,L1_S24,F,1761
train_categorical,train,categorical,L1_S24_F1762,1,24,L1_S24,F,1762
train_categorical,train,categorical,L1_S24_F1764,1,24,L1_S24,F,1764
train_categorical,train,categorical,L1_S24_F1766,1,24,L1_S24,F,1766
train_categorical,train,categorical,L1_S24_F1767,1,24,L1_S24,F,1767
train_categorical,train,categorical,L1_S24_F1769,1,24,L1_S24,F,1769
train_categorical,train,categorical,L1_S24_F1771,1,24,L1_S24,F,1771
train_categorical,train,categorical,L1_S24_F1772,1,24,L1_S24,F,1772
train_categorical,train,categorical,L1_S24_F1774,1,24,L1_S24,F,1774
train_categorical,train,categorical,L1_S24_F1776,1,24,L1_S24,F,1776
train_categorical,train,categorical,L1_S24_F1777,1,24,L1_S24,F,1777
train_categorical,train,categorical,L1_S24_F1779,1,24,L1_S24,F,1779
train_categorical,train,categorical,L1_S24_F1781,1,24,L1_S24,F,1781
train_categorical,train,categorical,L1_S24_F1782,1,24,L1_S24,F,1782
train_categorical,train,categorical,L1_S24_F1784,1,24,L1_S24,F,1784
train_categorical,train,categorical,L1_S24_F1786,1,24,L1_S24,F,1786
train_categorical,train,categorical,L1_S24_F1787,1,24,L1_S24,F,1787
train_categorical,train,categorical,L1_S24_F1789,1,24,L1_S24,F,1789
train_categorical,train,categorical,L1_S24_F1791,1,24,L1_S24,F,1791
train_categorical,train,categorical,L1_S24_F1792,1,24,L1_S24,F,1792
train_categorical,train,categorical,L1_S24_F1794,1,24,L1_S24,F,1794
train_categorical,train,categorical,L1_S24_F1796,1,24,L1_S24,F,1796
train_categorical,train,categorical,L1_S24_F1797,1,24,L1_S24,F,1797
train_categorical,train,categorical,L1_S24_F1799,1,24,L1_S24,F,1799
train_categorical,train,categorical,L1_S24_F1801,1,24,L1_S24,F,1801
train_categorical,train,categorical,L1_S24_F1802,1,24,L1_S24,F,1802
train_categorical,train,categorical,L1_S24_F1804,1,24,L1_S24,F,1804
train_categorical,train,categorical,L1_S24_F1806,1,24,L1_S24,F,1806
train_categorical,train,categorical,L1_S24_F1807,1,24,L1_S24,F,1807
train_categorical,train,categorical,L1_S24_F1827,1,24,L1_S24,F,1827
train_categorical,train,categorical,L1_S25_F1852,1,25,L1_S25,F,1852
train_categorical,train,categorical,L1_S25_F1853,1,25,L1_S25,F,1853
train_categorical,train,categorical,L1_S25_F1856,1,25,L1_S25,F,1856
train_categorical,train,categorical,L1_S25_F1859,1,25,L1_S25,F,1859
train_categorical,train,categorical,L1_S25_F1861,1,25,L1_S25,F,1861
train_categorical,train,categorical,L1_S25_F1863,1,25,L1_S25,F,1863
train_categorical,train,categorical,L1_S25_F1866,1,25,L1_S25,F,1866
train_categorical,train,categorical,L1_S25_F1868,1,25,L1_S25,F,1868
train_categorical,train,categorical,L1_S25_F1870,1,25,L1_S25,F,1870
train_categorical,train,categorical,L1_S25_F1872,1,25,L1_S25,F,1872
train_categorical,train,categorical,L1_S25_F1874,1,25,L1_S25,F,1874
train_categorical,train,categorical,L1_S25_F1876,1,25,L1_S25,F,1876
train_categorical,train,categorical,L1_S25_F1878,1,25,L1_S25,F,1878
train_categorical,train,categorical,L1_S25_F1880,1,25,L1_S25,F,1880
train_categorical,train,categorical,L1_S25_F1882,1,25,L1_S25,F,1882
train_categorical,train,categorical,L1_S25_F1884,1,25,L1_S25,F,1884
train_categorical,train,categorical,L1_S25_F1886,1,25,L1_S25,F,1886
train_categorical,train,categorical,L1_S25_F1888,1,25,L1_S25,F,1888
train_categorical,train,categorical,L1_S25_F1889,1,25,L1_S25,F,1889
train_categorical,train,categorical,L1_S25_F1897,1,25,L1_S25,F,1897
train_categorical,train,categorical,L1_S25_F1899,1,25,L1_S25,F,1899
train_categorical,train,categorical,L1_S25_F1901,1,25,L1_S25,F,1901
train_categorical,train,categorical,L1_S25_F1903,1,25,L1_S25,F,1903
train_categorical,train,categorical,L1_S25_F1904,1,25,L1_S25,F,1904
train_categorical,train,categorical,L1_S25_F1905,1,25,L1_S25,F,1905
train_categorical,train,categorical,L1_S25_F1907,1,25,L1_S25,F,1907
train_categorical,train,categorical,L1_S25_F1908,1,25,L1_S25,F,1908
train_categorical,train,categorical,L1_S25_F1910,1,25,L1_S25,F,1910
train_categorical,train,categorical,L1_S25_F1912,1,25,L1_S25,F,1912
train_categorical,train,categorical,L1_S25_F1913,1,25,L1_S25,F,1913
train_categorical,train,categorical,L1_S25_F1915,1,25,L1_S25,F,1915
train_categorical,train,categorical,L1_S25_F1917,1,25,L1_S25,F,1917
train_categorical,train,categorical,L1_S25_F1918,1,25,L1_S25,F,1918
train_categorical,train,categorical,L1_S25_F1920,1,25,L1_S25,F,1920
train_categorical,train,categorical,L1_S25_F1922,1,25,L1_S25,F,1922
train_categorical,train,categorical,L1_S25_F1923,1,25,L1_S25,F,1923
train_categorical,train,categorical,L1_S25_F1925,1,25,L1_S25,F,1925
train_categorical,train,categorical,L1_S25_F1927,1,25,L1_S25,F,1927
train_categorical,train,categorical,L1_S25_F1928,1,25,L1_S25,F,1928
train_categorical,train,categorical,L1_S25_F1930,1,25,L1_S25,F,1930
train_categorical,train,categorical,L1_S25_F1932,1,25,L1_S25,F,1932
train_categorical,train,categorical,L1_S25_F1933,1,25,L1_S25,F,1933
train_categorical,train,categorical,L1_S25_F1934,1,25,L1_S25,F,1934
train_categorical,train,categorical,L1_S25_F1936,1,25,L1_S25,F,1936
train_categorical,train,categorical,L1_S25_F1937,1,25,L1_S25,F,1937
train_categorical,train,categorical,L1_S25_F1939,1,25,L1_S25,F,1939
train_categorical,train,categorical,L1_S25_F1941,1,25,L1_S25,F,1941
train_categorical,train,categorical,L1_S25_F1942,1,25,L1_S25,F,1942
train_categorical,train,categorical,L1_S25_F1944,1,25,L1_S25,F,1944
train_categorical,train,categorical,L1_S25_F1946,1,25,L1_S25,F,1946
train_categorical,train,categorical,L1_S25_F1947,1,25,L1_S25,F,1947
train_categorical,train,categorical,L1_S25_F1949,1,25,L1_S25,F,1949
train_categorical,train,categorical,L1_S25_F1951,1,25,L1_S25,F,1951
train_categorical,train,categorical,L1_S25_F1952,1,25,L1_S25,F,1952
train_categorical,train,categorical,L1_S25_F1954,1,25,L1_S25,F,1954
train_categorical,train,categorical,L1_S25_F1956,1,25,L1_S25,F,1956
train_categorical,train,categorical,L1_S25_F1957,1,25,L1_S25,F,1957
train_categorical,train,categorical,L1_S25_F1959,1,25,L1_S25,F,1959
train_categorical,train,categorical,L1_S25_F1961,1,25,L1_S25,F,1961
train_categorical,train,categorical,L1_S25_F1962,1,25,L1_S25,F,1962
train_categorical,train,categorical,L1_S25_F1964,1,25,L1_S25,F,1964
train_categorical,train,categorical,L1_S25_F1966,1,25,L1_S25,F,1966
train_categorical,train,categorical,L1_S25_F1967,1,25,L1_S25,F,1967
train_categorical,train,categorical,L1_S25_F1969,1,25,L1_S25,F,1969
train_categorical,train,categorical,L1_S25_F1971,1,25,L1_S25,F,1971
train_categorical,train,categorical,L1_S25_F1972,1,25,L1_S25,F,1972
train_categorical,train,categorical,L1_S25_F1974,1,25,L1_S25,F,1974
train_categorical,train,categorical,L1_S25_F1976,1,25,L1_S25,F,1976
train_categorical,train,categorical,L1_S25_F1977,1,25,L1_S25,F,1977
train_categorical,train,categorical,L1_S25_F1979,1,25,L1_S25,F,1979
train_categorical,train,categorical,L1_S25_F1981,1,25,L1_S25,F,1981
train_categorical,train,categorical,L1_S25_F1982,1,25,L1_S25,F,1982
train_categorical,train,categorical,L1_S25_F1983,1,25,L1_S25,F,1983
train_categorical,train,categorical,L1_S25_F1985,1,25,L1_S25,F,1985
train_categorical,train,categorical,L1_S25_F1986,1,25,L1_S25,F,1986
train_categorical,train,categorical,L1_S25_F1988,1,25,L1_S25,F,1988
train_categorical,train,categorical,L1_S25_F1990,1,25,L1_S25,F,1990
train_categorical,train,categorical,L1_S25_F1991,1,25,L1_S25,F,1991
train_categorical,train,categorical,L1_S25_F1993,1,25,L1_S25,F,1993
train_categorical,train,categorical,L1_S25_F1995,1,25,L1_S25,F,1995
train_categorical,train,categorical,L1_S25_F1996,1,25,L1_S25,F,1996
train_categorical,train,categorical,L1_S25_F1998,1,25,L1_S25,F,1998
train_categorical,train,categorical,L1_S25_F2000,1,25,L1_S25,F,2000
train_categorical,train,categorical,L1_S25_F2001,1,25,L1_S25,F,2001
train_categorical,train,categorical,L1_S25_F2003,1,25,L1_S25,F,2003
train_categorical,train,categorical,L1_S25_F2005,1,25,L1_S25,F,2005
train_categorical,train,categorical,L1_S25_F2006,1,25,L1_S25,F,2006
train_categorical,train,categorical,L1_S25_F2008,1,25,L1_S25,F,2008
train_categorical,train,categorical,L1_S25_F2010,1,25,L1_S25,F,2010
train_categorical,train,categorical,L1_S25_F2011,1,25,L1_S25,F,2011
train_categorical,train,categorical,L1_S25_F2012,1,25,L1_S25,F,2012
train_categorical,train,categorical,L1_S25_F2014,1,25,L1_S25,F,2014
train_categorical,train,categorical,L1_S25_F2015,1,25,L1_S25,F,2015
train_categorical,train,categorical,L1_S25_F2017,1,25,L1_S25,F,2017
train_categorical,train,categorical,L1_S25_F2019,1,25,L1_S25,F,2019
train_categorical,train,categorical,L1_S25_F2020,1,25,L1_S25,F,2020
train_categorical,train,categorical,L1_S25_F2022,1,25,L1_S25,F,2022
train_categorical,train,categorical,L1_S25_F2024,1,25,L1_S25,F,2024
train_categorical,train,categorical,L1_S25_F2025,1,25,L1_S25,F,2025
train_categorical,train,categorical,L1_S25_F2027,1,25,L1_S25,F,2027
train_categorical,train,categorical,L1_S25_F2029,1,25,L1_S25,F,2029
train_categorical,train,categorical,L1_S25_F2030,1,25,L1_S25,F,2030
train_categorical,train,categorical,L1_S25_F2032,1,25,L1_S25,F,2032
train_categorical,train,categorical,L1_S25_F2034,1,25,L1_S25,F,2034
train_categorical,train,categorical,L1_S25_F2035,1,25,L1_S25,F,2035
train_categorical,train,categorical,L1_S25_F2037,1,25,L1_S25,F,2037
train_categorical,train,categorical,L1_S25_F2039,1,25,L1_S25,F,2039
train_categorical,train,categorical,L1_S25_F2040,1,25,L1_S25,F,2040
train_categorical,train,categorical,L1_S25_F2042,1,25,L1_S25,F,2042
train_categorical,train,categorical,L1_S25_F2044,1,25,L1_S25,F,2044
train_categorical,train,categorical,L1_S25_F2045,1,25,L1_S25,F,2045
train_categorical,train,categorical,L1_S25_F2047,1,25,L1_S25,F,2047
train_categorical,train,categorical,L1_S25_F2049,1,25,L1_S25,F,2049
train_categorical,train,categorical,L1_S25_F2050,1,25,L1_S25,F,2050
train_categorical,train,categorical,L1_S25_F2052,1,25,L1_S25,F,2052
train_categorical,train,categorical,L1_S25_F2054,1,25,L1_S25,F,2054
train_categorical,train,categorical,L1_S25_F2055,1,25,L1_S25,F,2055
train_categorical,train,categorical,L1_S25_F2057,1,25,L1_S25,F,2057
train_categorical,train,categorical,L1_S25_F2059,1,25,L1_S25,F,2059
train_categorical,train,categorical,L1_S25_F2060,1,25,L1_S25,F,2060
train_categorical,train,categorical,L1_S25_F2062,1,25,L1_S25,F,2062
train_categorical,train,categorical,L1_S25_F2064,1,25,L1_S25,F,2064
train_categorical,train,categorical,L1_S25_F2065,1,25,L1_S25,F,2065
train_categorical,train,categorical,L1_S25_F2067,1,25,L1_S25,F,2067
train_categorical,train,categorical,L1_S25_F2069,1,25,L1_S25,F,2069
train_categorical,train,categorical,L1_S25_F2070,1,25,L1_S25,F,2070
train_categorical,train,categorical,L1_S25_F2072,1,25,L1_S25,F,2072
train_categorical,train,categorical,L1_S25_F2074,1,25,L1_S25,F,2074
train_categorical,train,categorical,L1_S25_F2075,1,25,L1_S25,F,2075
train_categorical,train,categorical,L1_S25_F2077,1,25,L1_S25,F,2077
train_categorical,train,categorical,L1_S25_F2079,1,25,L1_S25,F,2079
train_categorical,train,categorical,L1_S25_F2080,1,25,L1_S25,F,2080
train_categorical,train,categorical,L1_S25_F2082,1,25,L1_S25,F,2082
train_categorical,train,categorical,L1_S25_F2084,1,25,L1_S25,F,2084
train_categorical,train,categorical,L1_S25_F2085,1,25,L1_S25,F,2085
train_categorical,train,categorical,L1_S25_F2087,1,25,L1_S25,F,2087
train_categorical,train,categorical,L1_S25_F2089,1,25,L1_S25,F,2089
train_categorical,train,categorical,L1_S25_F2090,1,25,L1_S25,F,2090
train_categorical,train,categorical,L1_S25_F2092,1,25,L1_S25,F,2092
train_categorical,train,categorical,L1_S25_F2094,1,25,L1_S25,F,2094
train_categorical,train,categorical,L1_S25_F2095,1,25,L1_S25,F,2095
train_categorical,train,categorical,L1_S25_F2097,1,25,L1_S25,F,2097
train_categorical,train,categorical,L1_S25_F2099,1,25,L1_S25,F,2099
train_categorical,train,categorical,L1_S25_F2100,1,25,L1_S25,F,2100
train_categorical,train,categorical,L1_S25_F2102,1,25,L1_S25,F,2102
train_categorical,train,categorical,L1_S25_F2104,1,25,L1_S25,F,2104
train_categorical,train,categorical,L1_S25_F2105,1,25,L1_S25,F,2105
train_categorical,train,categorical,L1_S25_F2107,1,25,L1_S25,F,2107
train_categorical,train,categorical,L1_S25_F2109,1,25,L1_S25,F,2109
train_categorical,train,categorical,L1_S25_F2110,1,25,L1_S25,F,2110
train_categorical,train,categorical,L1_S25_F2112,1,25,L1_S25,F,2112
train_categorical,train,categorical,L1_S25_F2114,1,25,L1_S25,F,2114
train_categorical,train,categorical,L1_S25_F2115,1,25,L1_S25,F,2115
train_categorical,train,categorical,L1_S25_F2117,1,25,L1_S25,F,2117
train_categorical,train,categorical,L1_S25_F2119,1,25,L1_S25,F,2119
train_categorical,train,categorical,L1_S25_F2120,1,25,L1_S25,F,2120
train_categorical,train,categorical,L1_S25_F2122,1,25,L1_S25,F,2122
train_categorical,train,categorical,L1_S25_F2124,1,25,L1_S25,F,2124
train_categorical,train,categorical,L1_S25_F2125,1,25,L1_S25,F,2125
train_categorical,train,categorical,L1_S25_F2127,1,25,L1_S25,F,2127
train_categorical,train,categorical,L1_S25_F2129,1,25,L1_S25,F,2129
train_categorical,train,categorical,L1_S25_F2130,1,25,L1_S25,F,2130
train_categorical,train,categorical,L1_S25_F2132,1,25,L1_S25,F,2132
train_categorical,train,categorical,L1_S25_F2134,1,25,L1_S25,F,2134
train_categorical,train,categorical,L1_S25_F2135,1,25,L1_S25,F,2135
train_categorical,train,categorical,L1_S25_F2137,1,25,L1_S25,F,2137
train_categorical,train,categorical,L1_S25_F2139,1,25,L1_S25,F,2139
train_categorical,train,categorical,L1_S25_F2141,1,25,L1_S25,F,2141
train_categorical,train,categorical,L1_S25_F2142,1,25,L1_S25,F,2142
train_categorical,train,categorical,L1_S25_F2145,1,25,L1_S25,F,2145
train_categorical,train,categorical,L1_S25_F2148,1,25,L1_S25,F,2148
train_categorical,train,categorical,L1_S25_F2150,1,25,L1_S25,F,2150
train_categorical,train,categorical,L1_S25_F2153,1,25,L1_S25,F,2153
train_categorical,train,categorical,L1_S25_F2156,1,25,L1_S25,F,2156
train_categorical,train,categorical,L1_S25_F2159,1,25,L1_S25,F,2159
train_categorical,train,categorical,L1_S25_F2162,1,25,L1_S25,F,2162
train_categorical,train,categorical,L1_S25_F2165,1,25,L1_S25,F,2165
train_categorical,train,categorical,L1_S25_F2168,1,25,L1_S25,F,2168
train_categorical,train,categorical,L1_S25_F2171,1,25,L1_S25,F,2171
train_categorical,train,categorical,L1_S25_F2174,1,25,L1_S25,F,2174
train_categorical,train,categorical,L1_S25_F2177,1,25,L1_S25,F,2177
train_categorical,train,categorical,L1_S25_F2179,1,25,L1_S25,F,2179
train_categorical,train,categorical,L1_S25_F2182,1,25,L1_S25,F,2182
train_categorical,train,categorical,L1_S25_F2185,1,25,L1_S25,F,2185
train_categorical,train,categorical,L1_S25_F2188,1,25,L1_S25,F,2188
train_categorical,train,categorical,L1_S25_F2191,1,25,L1_S25,F,2191
train_categorical,train,categorical,L1_S25_F2194,1,25,L1_S25,F,2194
train_categorical,train,categorical,L1_S25_F2197,1,25,L1_S25,F,2197
train_categorical,train,categorical,L1_S25_F2200,1,25,L1_S25,F,2200
train_categorical,train,categorical,L1_S25_F2203,1,25,L1_S25,F,2203
train_categorical,train,categorical,L1_S25_F2205,1,25,L1_S25,F,2205
train_categorical,train,categorical,L1_S25_F2208,1,25,L1_S25,F,2208
train_categorical,train,categorical,L1_S25_F2211,1,25,L1_S25,F,2211
train_categorical,train,categorical,L1_S25_F2213,1,25,L1_S25,F,2213
train_categorical,train,categorical,L1_S25_F2215,1,25,L1_S25,F,2215
train_categorical,train,categorical,L1_S25_F2218,1,25,L1_S25,F,2218
train_categorical,train,categorical,L1_S25_F2221,1,25,L1_S25,F,2221
train_categorical,train,categorical,L1_S25_F2224,1,25,L1_S25,F,2224
train_categorical,train,categorical,L1_S25_F2227,1,25,L1_S25,F,2227
train_categorical,train,categorical,L1_S25_F2229,1,25,L1_S25,F,2229
train_categorical,train,categorical,L1_S25_F2250,1,25,L1_S25,F,2250
train_categorical,train,categorical,L1_S25_F2252,1,25,L1_S25,F,2252
train_categorical,train,categorical,L1_S25_F2253,1,25,L1_S25,F,2253
train_categorical,train,categorical,L1_S25_F2254,1,25,L1_S25,F,2254
train_categorical,train,categorical,L1_S25_F2256,1,25,L1_S25,F,2256
train_categorical,train,categorical,L1_S25_F2257,1,25,L1_S25,F,2257
train_categorical,train,categorical,L1_S25_F2259,1,25,L1_S25,F,2259
train_categorical,train,categorical,L1_S25_F2261,1,25,L1_S25,F,2261
train_categorical,train,categorical,L1_S25_F2262,1,25,L1_S25,F,2262
train_categorical,train,categorical,L1_S25_F2264,1,25,L1_S25,F,2264
train_categorical,train,categorical,L1_S25_F2266,1,25,L1_S25,F,2266
train_categorical,train,categorical,L1_S25_F2267,1,25,L1_S25,F,2267
train_categorical,train,categorical,L1_S25_F2269,1,25,L1_S25,F,2269
train_categorical,train,categorical,L1_S25_F2271,1,25,L1_S25,F,2271
train_categorical,train,categorical,L1_S25_F2272,1,25,L1_S25,F,2272
train_categorical,train,categorical,L1_S25_F2274,1,25,L1_S25,F,2274
train_categorical,train,categorical,L1_S25_F2276,1,25,L1_S25,F,2276
train_categorical,train,categorical,L1_S25_F2277,1,25,L1_S25,F,2277
train_categorical,train,categorical,L1_S25_F2279,1,25,L1_S25,F,2279
train_categorical,train,categorical,L1_S25_F2281,1,25,L1_S25,F,2281
train_categorical,train,categorical,L1_S25_F2282,1,25,L1_S25,F,2282
train_categorical,train,categorical,L1_S25_F2283,1,25,L1_S25,F,2283
train_categorical,train,categorical,L1_S25_F2285,1,25,L1_S25,F,2285
train_categorical,train,categorical,L1_S25_F2286,1,25,L1_S25,F,2286
train_categorical,train,categorical,L1_S25_F2288,1,25,L1_S25,F,2288
train_categorical,train,categorical,L1_S25_F2290,1,25,L1_S25,F,2290
train_categorical,train,categorical,L1_S25_F2291,1,25,L1_S25,F,2291
train_categorical,train,categorical,L1_S25_F2293,1,25,L1_S25,F,2293
train_categorical,train,categorical,L1_S25_F2295,1,25,L1_S25,F,2295
train_categorical,train,categorical,L1_S25_F2296,1,25,L1_S25,F,2296
train_categorical,train,categorical,L1_S25_F2298,1,25,L1_S25,F,2298
train_categorical,train,categorical,L1_S25_F2300,1,25,L1_S25,F,2300
train_categorical,train,categorical,L1_S25_F2301,1,25,L1_S25,F,2301
train_categorical,train,categorical,L1_S25_F2303,1,25,L1_S25,F,2303
train_categorical,train,categorical,L1_S25_F2305,1,25,L1_S25,F,2305
train_categorical,train,categorical,L1_S25_F2306,1,25,L1_S25,F,2306
train_categorical,train,categorical,L1_S25_F2308,1,25,L1_S25,F,2308
train_categorical,train,categorical,L1_S25_F2310,1,25,L1_S25,F,2310
train_categorical,train,categorical,L1_S25_F2311,1,25,L1_S25,F,2311
train_categorical,train,categorical,L1_S25_F2313,1,25,L1_S25,F,2313
train_categorical,train,categorical,L1_S25_F2315,1,25,L1_S25,F,2315
train_categorical,train,categorical,L1_S25_F2316,1,25,L1_S25,F,2316
train_categorical,train,categorical,L1_S25_F2318,1,25,L1_S25,F,2318
train_categorical,train,categorical,L1_S25_F2320,1,25,L1_S25,F,2320
train_categorical,train,categorical,L1_S25_F2321,1,25,L1_S25,F,2321
train_categorical,train,categorical,L1_S25_F2323,1,25,L1_S25,F,2323
train_categorical,train,categorical,L1_S25_F2325,1,25,L1_S25,F,2325
train_categorical,train,categorical,L1_S25_F2326,1,25,L1_S25,F,2326
train_categorical,train,categorical,L1_S25_F2328,1,25,L1_S25,F,2328
train_categorical,train,categorical,L1_S25_F2330,1,25,L1_S25,F,2330
train_categorical,train,categorical,L1_S25_F2331,1,25,L1_S25,F,2331
train_categorical,train,categorical,L1_S25_F2332,1,25,L1_S25,F,2332
train_categorical,train,categorical,L1_S25_F2334,1,25,L1_S25,F,2334
train_categorical,train,categorical,L1_S25_F2335,1,25,L1_S25,F,2335
train_categorical,train,categorical,L1_S25_F2337,1,25,L1_S25,F,2337
train_categorical,train,categorical,L1_S25_F2339,1,25,L1_S25,F,2339
train_categorical,train,categorical,L1_S25_F2340,1,25,L1_S25,F,2340
train_categorical,train,categorical,L1_S25_F2342,1,25,L1_S25,F,2342
train_categorical,train,categorical,L1_S25_F2344,1,25,L1_S25,F,2344
train_categorical,train,categorical,L1_S25_F2345,1,25,L1_S25,F,2345
train_categorical,train,categorical,L1_S25_F2347,1,25,L1_S25,F,2347
train_categorical,train,categorical,L1_S25_F2349,1,25,L1_S25,F,2349
train_categorical,train,categorical,L1_S25_F2350,1,25,L1_S25,F,2350
train_categorical,train,categorical,L1_S25_F2352,1,25,L1_S25,F,2352
train_categorical,train,categorical,L1_S25_F2354,1,25,L1_S25,F,2354
train_categorical,train,categorical,L1_S25_F2355,1,25,L1_S25,F,2355
train_categorical,train,categorical,L1_S25_F2357,1,25,L1_S25,F,2357
train_categorical,train,categorical,L1_S25_F2359,1,25,L1_S25,F,2359
train_categorical,train,categorical,L1_S25_F2360,1,25,L1_S25,F,2360
train_categorical,train,categorical,L1_S25_F2361,1,25,L1_S25,F,2361
train_categorical,train,categorical,L1_S25_F2363,1,25,L1_S25,F,2363
train_categorical,train,categorical,L1_S25_F2364,1,25,L1_S25,F,2364
train_categorical,train,categorical,L1_S25_F2366,1,25,L1_S25,F,2366
train_categorical,train,categorical,L1_S25_F2368,1,25,L1_S25,F,2368
train_categorical,train,categorical,L1_S25_F2369,1,25,L1_S25,F,2369
train_categorical,train,categorical,L1_S25_F2371,1,25,L1_S25,F,2371
train_categorical,train,categorical,L1_S25_F2373,1,25,L1_S25,F,2373
train_categorical,train,categorical,L1_S25_F2374,1,25,L1_S25,F,2374
train_categorical,train,categorical,L1_S25_F2376,1,25,L1_S25,F,2376
train_categorical,train,categorical,L1_S25_F2378,1,25,L1_S25,F,2378
train_categorical,train,categorical,L1_S25_F2379,1,25,L1_S25,F,2379
train_categorical,train,categorical,L1_S25_F2381,1,25,L1_S25,F,2381
train_categorical,train,categorical,L1_S25_F2383,1,25,L1_S25,F,2383
train_categorical,train,categorical,L1_S25_F2384,1,25,L1_S25,F,2384
train_categorical,train,categorical,L1_S25_F2386,1,25,L1_S25,F,2386
train_categorical,train,categorical,L1_S25_F2388,1,25,L1_S25,F,2388
train_categorical,train,categorical,L1_S25_F2389,1,25,L1_S25,F,2389
train_categorical,train,categorical,L1_S25_F2391,1,25,L1_S25,F,2391
train_categorical,train,categorical,L1_S25_F2393,1,25,L1_S25,F,2393
train_categorical,train,categorical,L1_S25_F2394,1,25,L1_S25,F,2394
train_categorical,train,categorical,L1_S25_F2396,1,25,L1_S25,F,2396
train_categorical,train,categorical,L1_S25_F2398,1,25,L1_S25,F,2398
train_categorical,train,categorical,L1_S25_F2399,1,25,L1_S25,F,2399
train_categorical,train,categorical,L1_S25_F2401,1,25,L1_S25,F,2401
train_categorical,train,categorical,L1_S25_F2403,1,25,L1_S25,F,2403
train_categorical,train,categorical,L1_S25_F2404,1,25,L1_S25,F,2404
train_categorical,train,categorical,L1_S25_F2407,1,25,L1_S25,F,2407
train_categorical,train,categorical,L1_S25_F2410,1,25,L1_S25,F,2410
train_categorical,train,categorical,L1_S25_F2413,1,25,L1_S25,F,2413
train_categorical,train,categorical,L1_S25_F2416,1,25,L1_S25,F,2416
train_categorical,train,categorical,L1_S25_F2419,1,25,L1_S25,F,2419
train_categorical,train,categorical,L1_S25_F2422,1,25,L1_S25,F,2422
train_categorical,train,categorical,L1_S25_F2425,1,25,L1_S25,F,2425
train_categorical,train,categorical,L1_S25_F2428,1,25,L1_S25,F,2428
train_categorical,train,categorical,L1_S25_F2447,1,25,L1_S25,F,2447
train_categorical,train,categorical,L1_S25_F2470,1,25,L1_S25,F,2470
train_categorical,train,categorical,L1_S25_F2473,1,25,L1_S25,F,2473
train_categorical,train,categorical,L1_S25_F2476,1,25,L1_S25,F,2476
train_categorical,train,categorical,L1_S25_F2479,1,25,L1_S25,F,2479
train_categorical,train,categorical,L1_S25_F2482,1,25,L1_S25,F,2482
train_categorical,train,categorical,L1_S25_F2485,1,25,L1_S25,F,2485
train_categorical,train,categorical,L1_S25_F2488,1,25,L1_S25,F,2488
train_categorical,train,categorical,L1_S25_F2491,1,25,L1_S25,F,2491
train_categorical,train,categorical,L1_S25_F2494,1,25,L1_S25,F,2494
train_categorical,train,categorical,L1_S25_F2496,1,25,L1_S25,F,2496
train_categorical,train,categorical,L1_S25_F2517,1,25,L1_S25,F,2517
train_categorical,train,categorical,L1_S25_F2519,1,25,L1_S25,F,2519
train_categorical,train,categorical,L1_S25_F2520,1,25,L1_S25,F,2520
train_categorical,train,categorical,L1_S25_F2521,1,25,L1_S25,F,2521
train_categorical,train,categorical,L1_S25_F2523,1,25,L1_S25,F,2523
train_categorical,train,categorical,L1_S25_F2524,1,25,L1_S25,F,2524
train_categorical,train,categorical,L1_S25_F2526,1,25,L1_S25,F,2526
train_categorical,train,categorical,L1_S25_F2528,1,25,L1_S25,F,2528
train_categorical,train,categorical,L1_S25_F2529,1,25,L1_S25,F,2529
train_categorical,train,categorical,L1_S25_F2531,1,25,L1_S25,F,2531
train_categorical,train,categorical,L1_S25_F2533,1,25,L1_S25,F,2533
train_categorical,train,categorical,L1_S25_F2534,1,25,L1_S25,F,2534
train_categorical,train,categorical,L1_S25_F2536,1,25,L1_S25,F,2536
train_categorical,train,categorical,L1_S25_F2538,1,25,L1_S25,F,2538
train_categorical,train,categorical,L1_S25_F2539,1,25,L1_S25,F,2539
train_categorical,train,categorical,L1_S25_F2541,1,25,L1_S25,F,2541
train_categorical,train,categorical,L1_S25_F2543,1,25,L1_S25,F,2543
train_categorical,train,categorical,L1_S25_F2544,1,25,L1_S25,F,2544
train_categorical,train,categorical,L1_S25_F2546,1,25,L1_S25,F,2546
train_categorical,train,categorical,L1_S25_F2548,1,25,L1_S25,F,2548
train_categorical,train,categorical,L1_S25_F2549,1,25,L1_S25,F,2549
