feature,present_count,missing_count,present_rate,present_failure_rate,missing_failure_rate,presence_signal_abs_diff
L2_S26_F3050,33,1183714,2.7877578570420876e-05,0.0,0.005811369976193574,0.005811369976193574
L0_S16_F424,33,1183714,2.7877578570420876e-05,0.0,0.005811369976193574,0.005811369976193574
L2_S26_F3083,33,1183714,2.7877578570420876e-05,0.0,0.005811369976193574,0.005811369976193574
L2_S26_F3054,33,1183714,2.7877578570420876e-05,0.0,0.005811369976193574,0.005811369976193574
L2_S26_F3039,33,1183714,2.7877578570420876e-05,0.0,0.005811369976193574,0.005811369976193574
L2_S26_F3061,33,1183714,2.7877578570420876e-05,0.0,0.005811369976193574,0.005811369976193574
L2_S26_F3058,33,1183714,2.7877578570420876e-05,0.0,0.005811369976193574,0.005811369976193574
L2_S26_F3046,33,1183714,2.7877578570420876e-05,0.0,0.005811369976193574,0.005811369976193574
L2_S26_F3089,33,1183714,2.7877578570420876e-05,0.0,0.005811369976193574,0.005811369976193574
L2_S26_F3086,33,1183714,2.7877578570420876e-05,0.0,0.005811369976193574,0.005811369976193574
L2_S26_F3095,33,1183714,2.7877578570420876e-05,0.0,0.005811369976193574,0.005811369976193574
L1_S24_F1807,29,1183718,2.449847813764259e-05,0.0,0.0058113503385096785,0.0058113503385096785
L1_S24_F1806,29,1183718,2.449847813764259e-05,0.0,0.0058113503385096785,0.0058113503385096785
L1_S24_F1804,29,1183718,2.449847813764259e-05,0.0,0.0058113503385096785,0.0058113503385096785
L1_S24_F1802,29,1183718,2.449847813764259e-05,0.0,0.0058113503385096785,0.0058113503385096785
L1_S24_F1799,29,1183718,2.449847813764259e-05,0.0,0.0058113503385096785,0.0058113503385096785
L1_S24_F1787,29,1183718,2.449847813764259e-05,0.0,0.0058113503385096785,0.0058113503385096785
L1_S24_F1786,29,1183718,2.449847813764259e-05,0.0,0.0058113503385096785,0.0058113503385096785
L1_S24_F1784,29,1183718,2.449847813764259e-05,0.0,0.0058113503385096785,0.0058113503385096785
L1_S24_F1782,29,1183718,2.449847813764259e-05,0.0,0.0058113503385096785,0.0058113503385096785
L1_S24_F1766,29,1183718,2.449847813764259e-05,0.0,0.0058113503385096785,0.0058113503385096785
L1_S24_F1774,29,1183718,2.449847813764259e-05,0.0,0.0058113503385096785,0.0058113503385096785
L1_S24_F1767,29,1183718,2.449847813764259e-05,0.0,0.0058113503385096785,0.0058113503385096785
L1_S24_F1776,29,1183718,2.449847813764259e-05,0.0,0.0058113503385096785,0.0058113503385096785
L1_S24_F1781,29,1183718,2.449847813764259e-05,0.0,0.0058113503385096785,0.0058113503385096785
L1_S24_F1796,29,1183718,2.449847813764259e-05,0.0,0.0058113503385096785,0.0058113503385096785
L1_S24_F1794,29,1183718,2.449847813764259e-05,0.0,0.0058113503385096785,0.0058113503385096785
L1_S24_F1797,29,1183718,2.449847813764259e-05,0.0,0.0058113503385096785,0.0058113503385096785
L1_S24_F1801,29,1183718,2.449847813764259e-05,0.0,0.0058113503385096785,0.0058113503385096785
L1_S24_F1792,29,1183718,2.449847813764259e-05,0.0,0.0058113503385096785,0.0058113503385096785
L1_S24_F1791,29,1183718,2.449847813764259e-05,0.0,0.0058113503385096785,0.0058113503385096785
L1_S24_F1789,29,1183718,2.449847813764259e-05,0.0,0.0058113503385096785,0.0058113503385096785
L0_S22_F564,29,1183718,2.449847813764259e-05,0.0,0.0058113503385096785,0.0058113503385096785
L0_S22_F544,29,1183718,2.449847813764259e-05,0.0,0.0058113503385096785,0.0058113503385096785
L0_S22_F554,29,1183718,2.449847813764259e-05,0.0,0.0058113503385096785,0.0058113503385096785
L1_S24_F1764,29,1183718,2.449847813764259e-05,0.0,0.0058113503385096785,0.0058113503385096785
L1_S24_F1777,29,1183718,2.449847813764259e-05,0.0,0.0058113503385096785,0.0058113503385096785
L1_S24_F1779,29,1183718,2.449847813764259e-05,0.0,0.0058113503385096785,0.0058113503385096785
L1_S24_F1460,28,1183719,2.3653703029448017e-05,0.0,0.005811345429109442,0.005811345429109442
L1_S24_F1462,28,1183719,2.3653703029448017e-05,0.0,0.005811345429109442,0.005811345429109442
L1_S24_F1456,28,1183719,2.3653703029448017e-05,0.0,0.005811345429109442,0.005811345429109442
L1_S24_F1458,28,1183719,2.3653703029448017e-05,0.0,0.005811345429109442,0.005811345429109442
L1_S24_F1464,28,1183719,2.3653703029448017e-05,0.0,0.005811345429109442,0.005811345429109442
L0_S4_F112,28,1183719,2.3653703029448017e-05,0.0,0.005811345429109442,0.005811345429109442
L0_S22_F594,28,1183719,2.3653703029448017e-05,0.0,0.005811345429109442,0.005811345429109442
L0_S22_F599,28,1183719,2.3653703029448017e-05,0.0,0.005811345429109442,0.005811345429109442
L0_S22_F589,28,1183719,2.3653703029448017e-05,0.0,0.005811345429109442,0.005811345429109442
L0_S22_F609,28,1183719,2.3653703029448017e-05,0.0,0.005811345429109442,0.005811345429109442
L0_S22_F604,28,1183719,2.3653703029448017e-05,0.0,0.005811345429109442,0.005811345429109442
L0_S22_F584,28,1183719,2.3653703029448017e-05,0.0,0.005811345429109442,0.005811345429109442
L0_S22_F614,28,1183719,2.3653703029448017e-05,0.0,0.005811345429109442,0.005811345429109442
L0_S22_F579,28,1183719,2.3653703029448017e-05,0.0,0.005811345429109442,0.005811345429109442
L0_S22_F559,28,1183719,2.3653703029448017e-05,0.0,0.005811345429109442,0.005811345429109442
L0_S22_F574,28,1183719,2.3653703029448017e-05,0.0,0.005811345429109442,0.005811345429109442
L0_S22_F549,28,1183719,2.3653703029448017e-05,0.0,0.005811345429109442,0.005811345429109442
L0_S22_F569,28,1183719,2.3653703029448017e-05,0.0,0.005811345429109442,0.005811345429109442
L1_S24_F1509,28,1183719,2.3653703029448017e-05,0.0,0.005811345429109442,0.005811345429109442
L1_S24_F1507,28,1183719,2.3653703029448017e-05,0.0,0.005811345429109442,0.005811345429109442
L1_S24_F1505,28,1183719,2.3653703029448017e-05,0.0,0.005811345429109442,0.005811345429109442
L1_S24_F1503,28,1183719,2.3653703029448017e-05,0.0,0.005811345429109442,0.005811345429109442
L1_S24_F1501,28,1183719,2.3653703029448017e-05,0.0,0.005811345429109442,0.005811345429109442
L1_S24_F1499,28,1183719,2.3653703029448017e-05,0.0,0.005811345429109442,0.005811345429109442
L1_S24_F1497,28,1183719,2.3653703029448017e-05,0.0,0.005811345429109442,0.005811345429109442
L1_S24_F1495,28,1183719,2.3653703029448017e-05,0.0,0.005811345429109442,0.005811345429109442
L1_S24_F1493,28,1183719,2.3653703029448017e-05,0.0,0.005811345429109442,0.005811345429109442
L1_S24_F1491,28,1183719,2.3653703029448017e-05,0.0,0.005811345429109442,0.005811345429109442
L1_S24_F1489,28,1183719,2.3653703029448017e-05,0.0,0.005811345429109442,0.005811345429109442
L1_S24_F1487,28,1183719,2.3653703029448017e-05,0.0,0.005811345429109442,0.005811345429109442
L1_S24_F1485,28,1183719,2.3653703029448017e-05,0.0,0.005811345429109442,0.005811345429109442
L1_S24_F1483,28,1183719,2.3653703029448017e-05,0.0,0.005811345429109442,0.005811345429109442
L1_S24_F1481,28,1183719,2.3653703029448017e-05,0.0,0.005811345429109442,0.005811345429109442
L1_S24_F1479,28,1183719,2.3653703029448017e-05,0.0,0.005811345429109442,0.005811345429109442
L1_S24_F1477,28,1183719,2.3653703029448017e-05,0.0,0.005811345429109442,0.005811345429109442
L1_S24_F1475,28,1183719,2.3653703029448017e-05,0.0,0.005811345429109442,0.005811345429109442
L1_S24_F1473,28,1183719,2.3653703029448017e-05,0.0,0.005811345429109442,0.005811345429109442
L1_S24_F1471,28,1183719,2.3653703029448017e-05,0.0,0.005811345429109442,0.005811345429109442
L1_S24_F1470,28,1183719,2.3653703029448017e-05,0.0,0.005811345429109442,0.005811345429109442
L1_S24_F1468,28,1183719,2.3653703029448017e-05,0.0,0.005811345429109442,0.005811345429109442
L1_S24_F1466,28,1183719,2.3653703029448017e-05,0.0,0.005811345429109442,0.005811345429109442
L0_S1_F31,27,1183720,2.2808927921253445e-05,0.0,0.005811340519717501,0.005811340519717501
L0_S1_F29,27,1183720,2.2808927921253445e-05,0.0,0.005811340519717501,0.005811340519717501
L1_S25_F2833,26,1183721,2.196415281305887e-05,0.0,0.005811335610333854,0.005811335610333854
L1_S25_F2832,26,1183721,2.196415281305887e-05,0.0,0.005811335610333854,0.005811335610333854
L1_S25_F2843,26,1183721,2.196415281305887e-05,0.0,0.005811335610333854,0.005811335610333854
L1_S25_F2846,26,1183721,2.196415281305887e-05,0.0,0.005811335610333854,0.005811335610333854
L1_S25_F2861,26,1183721,2.196415281305887e-05,0.0,0.005811335610333854,0.005811335610333854
L1_S25_F2858,26,1183721,2.196415281305887e-05,0.0,0.005811335610333854,0.005811335610333854
L1_S25_F2856,26,1183721,2.196415281305887e-05,0.0,0.005811335610333854,0.005811335610333854
L1_S25_F2853,26,1183721,2.196415281305887e-05,0.0,0.005811335610333854,0.005811335610333854
L1_S25_F2851,26,1183721,2.196415281305887e-05,0.0,0.005811335610333854,0.005811335610333854
L1_S25_F2848,26,1183721,2.196415281305887e-05,0.0,0.005811335610333854,0.005811335610333854
L1_S25_F2863,26,1183721,2.196415281305887e-05,0.0,0.005811335610333854,0.005811335610333854
L1_S25_F2866,26,1183721,2.196415281305887e-05,0.0,0.005811335610333854,0.005811335610333854
L1_S25_F2807,26,1183721,2.196415281305887e-05,0.0,0.005811335610333854,0.005811335610333854
L1_S25_F2804,26,1183721,2.196415281305887e-05,0.0,0.005811335610333854,0.005811335610333854
L1_S25_F2876,26,1183721,2.196415281305887e-05,0.0,0.005811335610333854,0.005811335610333854
L1_S25_F2873,26,1183721,2.196415281305887e-05,0.0,0.005811335610333854,0.005811335610333854
L1_S25_F2871,26,1183721,2.196415281305887e-05,0.0,0.005811335610333854,0.005811335610333854
L1_S25_F2868,26,1183721,2.196415281305887e-05,0.0,0.005811335610333854,0.005811335610333854
L1_S25_F2822,26,1183721,2.196415281305887e-05,0.0,0.005811335610333854,0.005811335610333854
L1_S25_F2814,26,1183721,2.196415281305887e-05,0.0,0.005811335610333854,0.005811335610333854
L1_S25_F2817,26,1183721,2.196415281305887e-05,0.0,0.005811335610333854,0.005811335610333854
L1_S25_F2819,26,1183721,2.196415281305887e-05,0.0,0.005811335610333854,0.005811335610333854
L1_S25_F2827,26,1183721,2.196415281305887e-05,0.0,0.005811335610333854,0.005811335610333854
L1_S25_F2824,26,1183721,2.196415281305887e-05,0.0,0.005811335610333854,0.005811335610333854
L1_S25_F2809,26,1183721,2.196415281305887e-05,0.0,0.005811335610333854,0.005811335610333854
L1_S25_F2812,26,1183721,2.196415281305887e-05,0.0,0.005811335610333854,0.005811335610333854
L1_S25_F2829,26,1183721,2.196415281305887e-05,0.0,0.005811335610333854,0.005811335610333854
L1_S25_F2803,26,1183721,2.196415281305887e-05,0.0,0.005811335610333854,0.005811335610333854
L1_S25_F2800,26,1183721,2.196415281305887e-05,0.0,0.005811335610333854,0.005811335610333854
L1_S25_F2841,26,1183721,2.196415281305887e-05,0.0,0.005811335610333854,0.005811335610333854
L1_S25_F2838,26,1183721,2.196415281305887e-05,0.0,0.005811335610333854,0.005811335610333854
L1_S25_F2836,26,1183721,2.196415281305887e-05,0.0,0.005811335610333854,0.005811335610333854
L0_S1_F27,25,1183722,2.1119377704864298e-05,0.0,0.005811330700958502,0.005811330700958502
L0_S1_F25,25,1183722,2.1119377704864298e-05,0.0,0.005811330700958502,0.005811330700958502
L2_S28_F3236,23,1183724,1.9429827488475155e-05,0.0,0.005811320882232683,0.005811320882232683
L2_S28_F3225,23,1183724,1.9429827488475155e-05,0.0,0.005811320882232683,0.005811320882232683
L2_S28_F3232,23,1183724,1.9429827488475155e-05,0.0,0.005811320882232683,0.005811320882232683
L2_S28_F3229,23,1183724,1.9429827488475155e-05,0.0,0.005811320882232683,0.005811320882232683
L2_S28_F3244,23,1183724,1.9429827488475155e-05,0.0,0.005811320882232683,0.005811320882232683
L2_S28_F3240,23,1183724,1.9429827488475155e-05,0.0,0.005811320882232683,0.005811320882232683
L2_S28_F3247,23,1183724,1.9429827488475155e-05,0.0,0.005811320882232683,0.005811320882232683
L2_S28_F3291,23,1183724,1.9429827488475155e-05,0.0,0.005811320882232683,0.005811320882232683
L2_S28_F3284,23,1183724,1.9429827488475155e-05,0.0,0.005811320882232683,0.005811320882232683
L2_S28_F3302,23,1183724,1.9429827488475155e-05,0.0,0.005811320882232683,0.005811320882232683
L2_S28_F3295,23,1183724,1.9429827488475155e-05,0.0,0.005811320882232683,0.005811320882232683
L2_S28_F3298,23,1183724,1.9429827488475155e-05,0.0,0.005811320882232683,0.005811320882232683
L2_S28_F3281,23,1183724,1.9429827488475155e-05,0.0,0.005811320882232683,0.005811320882232683
L2_S28_F3288,23,1183724,1.9429827488475155e-05,0.0,0.005811320882232683,0.005811320882232683
L2_S28_F3275,23,1183724,1.9429827488475155e-05,0.0,0.005811320882232683,0.005811320882232683
L2_S28_F3278,23,1183724,1.9429827488475155e-05,0.0,0.005811320882232683,0.005811320882232683
L2_S28_F3254,23,1183724,1.9429827488475155e-05,0.0,0.005811320882232683,0.005811320882232683
L2_S28_F3258,23,1183724,1.9429827488475155e-05,0.0,0.005811320882232683,0.005811320882232683
L2_S28_F3262,23,1183724,1.9429827488475155e-05,0.0,0.005811320882232683,0.005811320882232683
L2_S28_F3266,23,1183724,1.9429827488475155e-05,0.0,0.005811320882232683,0.005811320882232683
L2_S28_F3310,23,1183724,1.9429827488475155e-05,0.0,0.005811320882232683,0.005811320882232683
L2_S28_F3306,23,1183724,1.9429827488475155e-05,0.0,0.005811320882232683,0.005811320882232683
L2_S28_F3314,23,1183724,1.9429827488475155e-05,0.0,0.005811320882232683,0.005811320882232683
L2_S28_F3251,23,1183724,1.9429827488475155e-05,0.0,0.005811320882232683,0.005811320882232683
L2_S28_F3269,23,1183724,1.9429827488475155e-05,0.0,0.005811320882232683,0.005811320882232683
L2_S28_F3272,23,1183724,1.9429827488475155e-05,0.0,0.005811320882232683,0.005811320882232683
L1_S24_F1345,22,1183725,1.8585052380280583e-05,0.0,0.005811315972882215,0.005811315972882215
L1_S24_F1280,22,1183725,1.8585052380280583e-05,0.0,0.005811315972882215,0.005811315972882215
L1_S24_F1284,22,1183725,1.8585052380280583e-05,0.0,0.005811315972882215,0.005811315972882215
L1_S24_F1342,22,1183725,1.8585052380280583e-05,0.0,0.005811315972882215,0.005811315972882215
L1_S24_F1287,22,1183725,1.8585052380280583e-05,0.0,0.005811315972882215,0.005811315972882215
L1_S24_F1360,22,1183725,1.8585052380280583e-05,0.0,0.005811315972882215,0.005811315972882215
L1_S24_F1307,22,1183725,1.8585052380280583e-05,0.0,0.005811315972882215,0.005811315972882215
L1_S24_F1302,22,1183725,1.8585052380280583e-05,0.0,0.005811315972882215,0.005811315972882215
L1_S24_F1340,22,1183725,1.8585052380280583e-05,0.0,0.005811315972882215,0.005811315972882215
L1_S24_F1337,22,1183725,1.8585052380280583e-05,0.0,0.005811315972882215,0.005811315972882215
L1_S24_F1335,22,1183725,1.8585052380280583e-05,0.0,0.005811315972882215,0.005811315972882215
L1_S24_F1312,22,1183725,1.8585052380280583e-05,0.0,0.005811315972882215,0.005811315972882215
L1_S24_F1311,22,1183725,1.8585052380280583e-05,0.0,0.005811315972882215,0.005811315972882215
L1_S24_F1308,22,1183725,1.8585052380280583e-05,0.0,0.005811315972882215,0.005811315972882215
L1_S24_F1283,22,1183725,1.8585052380280583e-05,0.0,0.005811315972882215,0.005811315972882215
L1_S24_F1289,22,1183725,1.8585052380280583e-05,0.0,0.005811315972882215,0.005811315972882215
L1_S24_F1276,22,1183725,1.8585052380280583e-05,0.0,0.005811315972882215,0.005811315972882215
L1_S24_F1279,22,1183725,1.8585052380280583e-05,0.0,0.005811315972882215,0.005811315972882215
L1_S24_F1325,22,1183725,1.8585052380280583e-05,0.0,0.005811315972882215,0.005811315972882215
L1_S24_F1332,22,1183725,1.8585052380280583e-05,0.0,0.005811315972882215,0.005811315972882215
L1_S24_F1330,22,1183725,1.8585052380280583e-05,0.0,0.005811315972882215,0.005811315972882215
L1_S24_F1327,22,1183725,1.8585052380280583e-05,0.0,0.005811315972882215,0.005811315972882215
L1_S24_F1317,22,1183725,1.8585052380280583e-05,0.0,0.005811315972882215,0.005811315972882215
L1_S24_F1320,22,1183725,1.8585052380280583e-05,0.0,0.005811315972882215,0.005811315972882215
L1_S24_F1322,22,1183725,1.8585052380280583e-05,0.0,0.005811315972882215,0.005811315972882215
L1_S24_F1315,22,1183725,1.8585052380280583e-05,0.0,0.005811315972882215,0.005811315972882215
L1_S24_F1294,22,1183725,1.8585052380280583e-05,0.0,0.005811315972882215,0.005811315972882215
L1_S24_F1297,22,1183725,1.8585052380280583e-05,0.0,0.005811315972882215,0.005811315972882215
L1_S24_F1299,22,1183725,1.8585052380280583e-05,0.0,0.005811315972882215,0.005811315972882215
L1_S24_F1292,22,1183725,1.8585052380280583e-05,0.0,0.005811315972882215,0.005811315972882215
L1_S24_F1304,22,1183725,1.8585052380280583e-05,0.0,0.005811315972882215,0.005811315972882215
L1_S24_F1347,22,1183725,1.8585052380280583e-05,0.0,0.005811315972882215,0.005811315972882215
L1_S24_F1357,22,1183725,1.8585052380280583e-05,0.0,0.005811315972882215,0.005811315972882215
L1_S24_F1365,22,1183725,1.8585052380280583e-05,0.0,0.005811315972882215,0.005811315972882215
L1_S24_F1362,22,1183725,1.8585052380280583e-05,0.0,0.005811315972882215,0.005811315972882215
L1_S24_F1355,22,1183725,1.8585052380280583e-05,0.0,0.005811315972882215,0.005811315972882215
L1_S24_F1352,22,1183725,1.8585052380280583e-05,0.0,0.005811315972882215,0.005811315972882215
L1_S24_F1350,22,1183725,1.8585052380280583e-05,0.0,0.005811315972882215,0.005811315972882215
L0_S21_F470,20,1183727,1.689550216389144e-05,0.0,0.005811306154206164,0.005811306154206164
L0_S21_F480,20,1183727,1.689550216389144e-05,0.0,0.005811306154206164,0.005811306154206164
L0_S21_F490,20,1183727,1.689550216389144e-05,0.0,0.005811306154206164,0.005811306154206164
L1_S25_F2379,18,1183729,1.5205951947502296e-05,0.0,0.005811296335563292,0.005811296335563292
L1_S25_F2352,18,1183729,1.5205951947502296e-05,0.0,0.005811296335563292,0.005811296335563292
L1_S25_F2381,18,1183729,1.5205951947502296e-05,0.0,0.005811296335563292,0.005811296335563292
L1_S25_F2340,18,1183729,1.5205951947502296e-05,0.0,0.005811296335563292,0.005811296335563292
L1_S25_F2371,18,1183729,1.5205951947502296e-05,0.0,0.005811296335563292,0.005811296335563292
L1_S25_F2401,18,1183729,1.5205951947502296e-05,0.0,0.005811296335563292,0.005811296335563292
L1_S25_F2396,18,1183729,1.5205951947502296e-05,0.0,0.005811296335563292,0.005811296335563292
L1_S25_F2404,18,1183729,1.5205951947502296e-05,0.0,0.005811296335563292,0.005811296335563292
L1_S25_F2394,18,1183729,1.5205951947502296e-05,0.0,0.005811296335563292,0.005811296335563292
L1_S25_F2391,18,1183729,1.5205951947502296e-05,0.0,0.005811296335563292,0.005811296335563292
L1_S25_F2386,18,1183729,1.5205951947502296e-05,0.0,0.005811296335563292,0.005811296335563292
L1_S25_F2399,18,1183729,1.5205951947502296e-05,0.0,0.005811296335563292,0.005811296335563292
L1_S25_F2345,18,1183729,1.5205951947502296e-05,0.0,0.005811296335563292,0.005811296335563292
L1_S25_F2342,18,1183729,1.5205951947502296e-05,0.0,0.005811296335563292,0.005811296335563292
L1_S25_F2347,18,1183729,1.5205951947502296e-05,0.0,0.005811296335563292,0.005811296335563292
L1_S25_F2350,18,1183729,1.5205951947502296e-05,0.0,0.005811296335563292,0.005811296335563292
L1_S25_F2332,18,1183729,1.5205951947502296e-05,0.0,0.005811296335563292,0.005811296335563292
L1_S25_F2335,18,1183729,1.5205951947502296e-05,0.0,0.005811296335563292,0.005811296335563292
L1_S25_F2337,18,1183729,1.5205951947502296e-05,0.0,0.005811296335563292,0.005811296335563292
L1_S25_F2389,18,1183729,1.5205951947502296e-05,0.0,0.005811296335563292,0.005811296335563292
L1_S25_F2357,18,1183729,1.5205951947502296e-05,0.0,0.005811296335563292,0.005811296335563292
L1_S25_F2369,18,1183729,1.5205951947502296e-05,0.0,0.005811296335563292,0.005811296335563292
L1_S25_F2360,18,1183729,1.5205951947502296e-05,0.0,0.005811296335563292,0.005811296335563292
L1_S25_F2361,18,1183729,1.5205951947502296e-05,0.0,0.005811296335563292,0.005811296335563292
L1_S25_F2331,18,1183729,1.5205951947502296e-05,0.0,0.005811296335563292,0.005811296335563292
L1_S25_F2328,18,1183729,1.5205951947502296e-05,0.0,0.005811296335563292,0.005811296335563292
L1_S25_F2376,18,1183729,1.5205951947502296e-05,0.0,0.005811296335563292,0.005811296335563292
L1_S25_F2374,18,1183729,1.5205951947502296e-05,0.0,0.005811296335563292,0.005811296335563292
L1_S25_F2384,18,1183729,1.5205951947502296e-05,0.0,0.005811296335563292,0.005811296335563292
L1_S25_F2364,18,1183729,1.5205951947502296e-05,0.0,0.005811296335563292,0.005811296335563292
L1_S25_F2355,18,1183729,1.5205951947502296e-05,0.0,0.005811296335563292,0.005811296335563292
L1_S25_F2366,18,1183729,1.5205951947502296e-05,0.0,0.005811296335563292,0.005811296335563292
L0_S21_F515,17,1183730,1.4361176839307724e-05,0.0,0.005811291426254298,0.005811291426254298
L0_S21_F520,17,1183730,1.4361176839307724e-05,0.0,0.005811291426254298,0.005811291426254298
L1_S24_F718,17,1183730,1.4361176839307724e-05,0.0,0.005811291426254298,0.005811291426254298
L0_S21_F475,17,1183730,1.4361176839307724e-05,0.0,0.005811291426254298,0.005811291426254298
L0_S21_F485,17,1183730,1.4361176839307724e-05,0.0,0.005811291426254298,0.005811291426254298
L0_S21_F500,17,1183730,1.4361176839307724e-05,0.0,0.005811291426254298,0.005811291426254298
L0_S21_F495,17,1183730,1.4361176839307724e-05,0.0,0.005811291426254298,0.005811291426254298
L0_S21_F535,17,1183730,1.4361176839307724e-05,0.0,0.005811291426254298,0.005811291426254298
L1_S24_F779,17,1183730,1.4361176839307724e-05,0.0,0.005811291426254298,0.005811291426254298
L0_S21_F525,17,1183730,1.4361176839307724e-05,0.0,0.005811291426254298,0.005811291426254298
L0_S21_F530,17,1183730,1.4361176839307724e-05,0.0,0.005811291426254298,0.005811291426254298
L0_S21_F505,17,1183730,1.4361176839307724e-05,0.0,0.005811291426254298,0.005811291426254298
L1_S24_F752,17,1183730,1.4361176839307724e-05,0.0,0.005811291426254298,0.005811291426254298
L1_S24_F755,17,1183730,1.4361176839307724e-05,0.0,0.005811291426254298,0.005811291426254298
L1_S24_F706,17,1183730,1.4361176839307724e-05,0.0,0.005811291426254298,0.005811291426254298
L1_S24_F704,17,1183730,1.4361176839307724e-05,0.0,0.005811291426254298,0.005811291426254298
L0_S21_F540,17,1183730,1.4361176839307724e-05,0.0,0.005811291426254298,0.005811291426254298
L0_S21_F510,17,1183730,1.4361176839307724e-05,0.0,0.005811291426254298,0.005811291426254298
L1_S24_F750,17,1183730,1.4361176839307724e-05,0.0,0.005811291426254298,0.005811291426254298
L1_S24_F747,17,1183730,1.4361176839307724e-05,0.0,0.005811291426254298,0.005811291426254298
L1_S24_F794,17,1183730,1.4361176839307724e-05,0.0,0.005811291426254298,0.005811291426254298
L1_S24_F784,17,1183730,1.4361176839307724e-05,0.0,0.005811291426254298,0.005811291426254298
L1_S24_F791,17,1183730,1.4361176839307724e-05,0.0,0.005811291426254298,0.005811291426254298
L1_S24_F781,17,1183730,1.4361176839307724e-05,0.0,0.005811291426254298,0.005811291426254298
L1_S24_F738,17,1183730,1.4361176839307724e-05,0.0,0.005811291426254298,0.005811291426254298
L1_S24_F724,17,1183730,1.4361176839307724e-05,0.0,0.005811291426254298,0.005811291426254298
L1_S24_F737,17,1183730,1.4361176839307724e-05,0.0,0.005811291426254298,0.005811291426254298
L1_S24_F741,17,1183730,1.4361176839307724e-05,0.0,0.005811291426254298,0.005811291426254298
L1_S24_F732,17,1183730,1.4361176839307724e-05,0.0,0.005811291426254298,0.005811291426254298
L1_S24_F734,17,1183730,1.4361176839307724e-05,0.0,0.005811291426254298,0.005811291426254298
L1_S24_F760,17,1183730,1.4361176839307724e-05,0.0,0.005811291426254298,0.005811291426254298
L1_S24_F757,17,1183730,1.4361176839307724e-05,0.0,0.005811291426254298,0.005811291426254298
L1_S24_F714,17,1183730,1.4361176839307724e-05,0.0,0.005811291426254298,0.005811291426254298
L1_S24_F715,17,1183730,1.4361176839307724e-05,0.0,0.005811291426254298,0.005811291426254298
L1_S24_F729,17,1183730,1.4361176839307724e-05,0.0,0.005811291426254298,0.005811291426254298
L1_S24_F727,17,1183730,1.4361176839307724e-05,0.0,0.005811291426254298,0.005811291426254298
L1_S24_F720,17,1183730,1.4361176839307724e-05,0.0,0.005811291426254298,0.005811291426254298
L1_S24_F770,17,1183730,1.4361176839307724e-05,0.0,0.005811291426254298,0.005811291426254298
L1_S24_F771,17,1183730,1.4361176839307724e-05,0.0,0.005811291426254298,0.005811291426254298
L1_S24_F767,17,1183730,1.4361176839307724e-05,0.0,0.005811291426254298,0.005811291426254298
L1_S24_F723,17,1183730,1.4361176839307724e-05,0.0,0.005811291426254298,0.005811291426254298
L1_S24_F701,17,1183730,1.4361176839307724e-05,0.0,0.005811291426254298,0.005811291426254298
L1_S24_F699,17,1183730,1.4361176839307724e-05,0.0,0.005811291426254298,0.005811291426254298
L1_S24_F696,17,1183730,1.4361176839307724e-05,0.0,0.005811291426254298,0.005811291426254298
L1_S24_F762,17,1183730,1.4361176839307724e-05,0.0,0.005811291426254298,0.005811291426254298
L1_S24_F765,17,1183730,1.4361176839307724e-05,0.0,0.005811291426254298,0.005811291426254298
L1_S24_F796,17,1183730,1.4361176839307724e-05,0.0,0.005811291426254298,0.005811291426254298
L1_S24_F786,17,1183730,1.4361176839307724e-05,0.0,0.005811291426254298,0.005811291426254298
L1_S24_F711,17,1183730,1.4361176839307724e-05,0.0,0.005811291426254298,0.005811291426254298
L1_S24_F709,17,1183730,1.4361176839307724e-05,0.0,0.005811291426254298,0.005811291426254298
L1_S24_F742,17,1183730,1.4361176839307724e-05,0.0,0.005811291426254298,0.005811291426254298
L1_S24_F745,17,1183730,1.4361176839307724e-05,0.0,0.005811291426254298,0.005811291426254298
L1_S24_F776,17,1183730,1.4361176839307724e-05,0.0,0.005811291426254298,0.005811291426254298
L1_S24_F774,17,1183730,1.4361176839307724e-05,0.0,0.005811291426254298,0.005811291426254298
L1_S24_F799,17,1183730,1.4361176839307724e-05,0.0,0.005811291426254298,0.005811291426254298
L1_S24_F789,17,1183730,1.4361176839307724e-05,0.0,0.005811291426254298,0.005811291426254298
L1_S24_F1769,16,1183731,1.3516401731113152e-05,0.0,0.0058112865169535986,0.0058112865169535986
L1_S24_F1771,16,1183731,1.3516401731113152e-05,0.0,0.0058112865169535986,0.0058112865169535986
L1_S24_F1772,16,1183731,1.3516401731113152e-05,0.0,0.0058112865169535986,0.0058112865169535986
L3_S42_F4032,15,1183732,1.267162662291858e-05,0.0,0.005811281607661194,0.005811281607661194
L3_S42_F4028,15,1183732,1.267162662291858e-05,0.0,0.005811281607661194,0.005811281607661194
L3_S42_F4036,15,1183732,1.267162662291858e-05,0.0,0.005811281607661194,0.005811281607661194
L3_S42_F4040,15,1183732,1.267162662291858e-05,0.0,0.005811281607661194,0.005811281607661194
L1_S25_F1882,15,1183732,1.267162662291858e-05,0.0,0.005811281607661194,0.005811281607661194
L3_S30_F3743,13,1183734,1.0982076406529435e-05,0.0,0.005811271789101268,0.005811271789101268
L3_S30_F3508,13,1183734,1.0982076406529435e-05,0.0,0.005811271789101268,0.005811271789101268
